Steps,Policy/Entropy,Environment/Lesson/AdvancedPathFinding,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
3810000,0.86955816,2.0,313.752380952381,0.29214245,0.43052244,0.7830411659224945,0.7830411659224945,1.3649034279047092,0.004482851,0.43104568,0.00018616064,0.16205354,0.0062091476,0.021851825,0.034580164,1.0
3840000,0.8817704,2.0,340.8658536585366,0.24151221,0.45729572,0.751539988377515,0.751539988377515,1.5746465091319646,0.0039715776,0.4368259,0.00018525607,0.161752,0.006179025,0.020507583,0.03391481,1.0
3870000,0.8952423,2.0,330.0416666666667,0.2745157,0.4070257,0.7537279467909567,0.7537279467909567,1.313871725862946,0.0020992549,0.39455125,0.000184347,0.16144897,0.006148753,0.0169884,0.026098877,1.0
3900000,0.92681086,2.0,263.8292682926829,0.24151202,0.40762988,0.8241564608672086,0.8241564608672086,0.9833546583047684,0.0022153638,0.38759983,0.0001834602,0.16115338,0.0061192224,0.019921519,0.04865291,1.0
3930000,0.93671715,2.0,378.8453608247423,0.18509609,0.45027208,0.6998581535049847,0.6998581535049847,1.662490316070331,0.0029427328,0.4242144,0.000182545,0.1608483,0.0060887462,0.02149354,0.044914775,1.0
3960000,1.0140992,2.0,415.7164179104478,0.15564989,0.43684345,0.66382306263997,0.66382306263997,1.6262460851468719,0.0018587514,0.4028686,0.0001816222,0.16054073,0.006058018,0.019292358,0.034039684,1.0
3990000,0.9208695,2.0,346.72527472527474,0.20179476,0.405995,0.7464322084354029,0.7464322084354029,1.3561276729684324,0.0024207123,0.41708067,0.00018074107,0.160247,0.0060286745,0.018528823,0.033835787,1.0
4020000,0.95396334,2.0,331.0357142857143,0.2377228,0.42596957,0.7445523148879062,0.7445523148879062,1.3146626356945827,0.0023352904,0.443222,0.00017986361,0.15995452,0.0059994566,0.020626865,0.03392767,1.0
4050000,0.86604077,2.0,344.87,0.27280807,0.40597853,0.7373232228888406,0.7373232228888406,1.453983754314708,0.0022886633,0.44504502,0.00017897827,0.1596594,0.005969974,0.019402849,0.036480583,1.0
4080000,0.9145503,2.0,315.375,0.18271674,0.3876156,0.8009366585976547,0.8009366585976547,1.1244836209238402,0.0021192783,0.3932418,0.00017804404,0.159348,0.0059388643,0.017935084,0.027270818,1.0
4110000,0.93116647,2.0,369.3157894736842,0.17685647,0.42951676,0.7820844033902342,0.7820844033902342,1.4779455853208852,0.0021438093,0.43057805,0.0001771303,0.1590434,0.0059084366,0.021584025,0.039818525,1.0
4140000,0.91992754,2.0,334.75308641975306,0.20100693,0.38584545,0.7239783998070792,0.7239783998070792,1.3806900091585703,0.0021248222,0.39966616,0.0001762565,0.15875214,0.0058793398,0.018491594,0.03585945,1.0
4170000,0.92894745,2.0,435.65671641791045,0.10124071,0.44789076,0.6814588115495794,0.6814588115495794,1.828764592653469,0.002739001,0.41872767,0.00017536542,0.15845513,0.0058496664,0.022992782,0.040552497,1.0
4200000,0.9781553,2.0,426.47297297297297,0.13817842,0.51841146,0.6865444343744053,0.6865444343744053,2.1374240933801048,0.0024810487,0.42330438,0.0001744667,0.15815555,0.0058197402,0.022643818,0.047856964,1.0
4230000,0.90414137,2.0,368.685393258427,0.19947408,0.4612413,0.7621933239201705,0.7621933239201705,1.4492486186066849,0.0025274165,0.4266768,0.00017355756,0.1578525,0.0057894653,0.018715,0.03694023,1.0
4260000,0.97043216,2.0,327.94029850746267,0.17311835,0.5965547,0.7747044643915412,0.7747044643915412,1.9084079145217565,0.0056583113,0.42348522,0.00017266082,0.1575536,0.0057596033,0.028101187,0.07959784,1.0
4290000,0.947973,2.0,480.041095890411,0.16450605,0.6916699,0.6231557012668678,0.6231557012668678,6.548578308775489,0.4105617,0.4140212,0.0001717625,0.15725414,0.0057296897,0.049597483,0.041339204,1.0
4320000,0.92297107,2.0,342.9894736842105,0.19983448,0.6231714,0.7586515352283556,0.7586515352283556,1.5407896920961817,0.002808392,0.4407205,0.00017085744,0.15695246,0.005699552,0.019107211,0.037606068,1.0
4350000,0.9824307,2.0,375.2266666666667,0.16762574,0.62843394,0.7588693249225616,0.7588693249225616,1.7977683624935648,0.031631216,0.39233893,0.00016996564,0.1566552,0.005669855,0.043367215,0.09054395,1.0
4380000,0.8629299,2.0,307.94444444444446,0.21076132,0.7402135,0.7762599923780986,0.7762599923780986,3.882428053642313,0.16375148,0.4070833,0.00016905753,0.15635249,0.005639613,0.041416235,0.04075108,1.0
4410000,0.9267086,2.0,337.6875,0.18509617,0.5371496,0.7370353540996226,0.7370353540996226,1.4856144015722703,0.0021533032,0.38274354,0.00016816043,0.15605347,0.0056097405,0.019894881,0.03283783,1.0
4440000,0.9111916,2.0,329.24175824175825,0.21184367,0.50686795,0.7807238553227349,0.7807238553227349,1.204063432735645,0.0024714752,0.3756921,0.00016726891,0.15575628,0.0055800527,0.018546578,0.030789657,1.0
4470000,0.915984,2.0,329.6043956043956,0.25845867,0.47392386,0.7621468634655079,0.7621468634655079,1.2805366584604296,0.0025981304,0.39456445,0.00016636027,0.15545341,0.0055497955,0.017644938,0.029270457,1.0
4500000,0.88042974,2.0,333.0208333333333,0.21021909,0.4517119,0.7826945559405114,0.7826945559405114,1.1879138624214607,0.0020401909,0.39130473,0.00016545542,0.1551518,0.0055196644,0.017987715,0.02169081,1.0
4530000,0.77389383,2.0,275.1214953271028,0.30270728,0.5243246,0.8200421945080845,0.8200421945080845,1.3525327719884728,0.0051203407,0.421586,0.00016454414,0.15484801,0.0054893172,0.022493089,0.029551333,1.0
4560000,0.9122089,2.0,279.0851063829787,0.3129034,0.47322586,0.8278778831425466,0.8278778831425466,1.0197960588492845,0.0025677984,0.44107231,0.00016366833,0.1545561,0.0054601533,0.018881334,0.026102632,1.0
4590000,1.0155056,2.0,578.4727272727273,0.14599036,0.45514095,0.6038854406638579,0.6038854406638579,2.433581151813269,0.0017640032,0.3808428,0.00016277657,0.15425883,0.005430458,0.019079627,0.036379334,1.0
4620000,0.93939584,2.0,379.2926829268293,0.19754007,0.44581947,0.7017584349718187,0.7017584349718187,1.5715927050098197,0.001984367,0.41667858,0.00016184522,0.1539484,0.0053994437,0.018300176,0.033919547,1.0
4650000,0.8491985,2.0,311.95959595959596,0.2420212,0.42104793,0.8097431329535503,0.8097431329535503,0.9738906897928602,0.002604707,0.38527358,0.00016094478,0.15364824,0.0053694593,0.019591052,0.031831894,1.0
4680000,0.8642031,2.0,293.6161616161616,0.26544118,0.43448707,0.7827372437014299,0.7827372437014299,1.3428925060457093,0.0025843445,0.45436448,0.00016005877,0.1533529,0.005339955,0.019307042,0.035141096,1.0
4710000,0.95306706,2.0,430.6521739130435,0.19430979,0.43586132,0.6907567021562092,0.6907567021562092,1.9114624176786017,0.002181136,0.40542287,0.00015915195,0.15305063,0.0053097582,0.022276087,0.043383215,1.0
4740000,0.97729915,2.0,403.1095890410959,0.16263486,0.48974532,0.6622150561785045,0.6622150561785045,1.9911121919189823,0.0020291726,0.40907815,0.00015826171,0.15275389,0.0052801124,0.02176636,0.040466484,1.0
4770000,0.88171685,2.0,322.6914893617021,0.20523988,0.50957936,0.7961956852225847,0.7961956852225847,1.6440977490036397,0.002756702,0.4504674,0.00015734446,0.15244813,0.005249568,0.02545761,0.041153643,1.0
4800000,0.9250038,2.0,413.22222222222223,0.1480193,0.5569896,0.7007945804177104,0.7007945804177104,2.092610621812275,0.0027299954,0.44093055,0.00015643102,0.15214366,0.0052191517,0.02160276,0.033879515,1.0
4830000,0.92475134,2.0,338.3875,0.17699605,0.50259084,0.7725743803127509,0.7725743803127509,1.4390375796739556,0.0022866006,0.45075062,0.00015555728,0.1518524,0.005190055,0.019528015,0.032260895,1.0
4860000,0.9977358,2.0,369.09722222222223,0.08427104,0.44845328,0.7106599872133561,0.7106599872133561,1.7166909320246695,0.0021390424,0.4463499,0.00015465492,0.1515516,0.005160006,0.019912569,0.03051343,1.0
4890000,0.9782259,2.0,514.0144927536232,0.09827882,0.40104854,0.5937396900399643,0.5937396900399643,1.8538421134957497,0.0021359557,0.42298847,0.00015373215,0.15124403,0.0051292786,0.020063661,0.037678353,1.0
4920000,0.8947781,2.0,310.65625,0.22350217,0.43956727,0.8020084094844366,0.8020084094844366,1.4143519629846866,0.0026134609,0.42225686,0.00015283842,0.15094613,0.0050995173,0.019701581,0.030728603,1.0
4950000,0.94668555,2.0,447.4583333333333,0.17941089,0.43238863,0.7025958782393639,0.7025958782393639,1.6480753539283186,0.002039572,0.38766655,0.00015194455,0.15064815,0.0050697504,0.017375164,0.03203369,1.0
4980000,0.8857596,2.0,364.5822784810127,0.1337935,0.37928662,0.717903646935777,0.717903646935777,1.411314543859079,0.0019756388,0.41667968,0.0001510543,0.15035139,0.005040106,0.018026685,0.029164096,1.0
5010000,0.8641103,2.0,259.5607476635514,0.22392334,0.35961142,0.8185106688766803,0.8185106688766803,0.9112211023389534,0.0029406366,0.42857504,0.00015016727,0.15005575,0.005010568,0.018664131,0.03281604,1.0
5040000,0.95141315,2.0,384.14473684210526,0.21603206,0.43451384,0.7254442936634715,0.7254442936634715,1.5279384378455816,0.001836814,0.4089974,0.00014926605,0.14975533,0.0049805576,0.019249093,0.025014073,1.0
5070000,0.7976833,2.0,293.72072072072075,0.25443068,0.40468198,0.8142724691317715,0.8142724691317715,1.1473038630953076,0.0022414715,0.47545764,0.00014836641,0.14945546,0.004950599,0.017783549,0.026776945,1.0
5100000,0.89262354,2.0,322.45054945054943,0.22268319,0.38741496,0.7733582324542843,0.7733582324542843,1.063364192863906,0.0016421273,0.4406677,0.00014744957,0.14914982,0.004920068,0.015966697,0.021384543,1.0
5130000,1.0322566,2.0,354.3492063492063,0.14173317,0.43412885,0.749110755782861,0.749110755782861,1.2313421131326603,0.0014914959,0.43142226,0.00014653055,0.1488435,0.0048894654,0.018425502,0.025783522,1.0
5160000,0.8897673,2.0,402.51020408163265,0.1818655,0.6142599,0.6746216404837432,0.6746216404837432,2.253300609062282,0.097293206,0.39929533,0.00014564491,0.14854828,0.004859973,0.046486165,0.08468118,1.0
5190000,1.0004839,2.0,362.280487804878,0.16101053,0.7202825,0.7489243481212702,0.7489243481212702,6.083751384407664,0.35160992,0.39939907,0.00014474826,0.14824942,0.004830115,0.047280036,0.06910716,1.0
5220000,0.9389421,2.0,356.0253164556962,0.16559368,0.5579328,0.7607544181467611,0.7607544181467611,1.4403163706294344,0.0027828526,0.4323975,0.00014382844,0.1479428,0.0047994847,0.01870122,0.024737116,1.0
5250000,0.8075762,2.0,272.96581196581195,0.22634439,0.72374773,0.8052436878137729,0.8052436878137729,1.0950675206024105,0.0038916983,0.4194264,0.00014294116,0.14764704,0.0047699385,0.017812097,0.021054938,1.0
5280000,0.87058365,2.0,298.28735632183907,0.19970779,0.6946686,0.8215179698269689,0.8215179698269689,1.0260370958156968,0.0041439123,0.39335817,0.00014206512,0.14735502,0.004740766,0.018133271,0.02335885,1.0
5310000,0.9075105,2.0,379.8965517241379,0.15558381,0.6112905,0.7105876396835586,0.7105876396835586,1.5146758089324943,0.006432281,0.39345804,0.00014115291,0.14705095,0.0047103898,0.01891375,0.025634928,1.0
5340000,0.8383286,2.0,272.37254901960785,0.22993942,0.5627253,0.8377716917333737,0.8377716917333737,0.9409675097734369,0.0033929416,0.44019774,0.00014022875,0.14674291,0.0046796156,0.019809546,0.02371862,1.0
5370000,0.90520024,2.0,319.34090909090907,0.19693846,0.54020023,0.7440868043801286,0.7440868043801286,1.409206615382253,0.0023913106,0.4446117,0.00013934406,0.14644799,0.004650155,0.017727844,0.03637477,1.0
5400000,0.902305,2.0,324.4255319148936,0.223046,0.45932612,0.7715300946466385,0.7715300946466385,1.140132131913717,0.0027058038,0.4018646,0.00013845993,0.14615329,0.0046207136,0.016594788,0.025403585,1.0
5430000,1.0039188,2.0,403.73972602739724,0.1343754,0.41994852,0.6788243150489556,0.6788243150489556,1.6227654744241689,0.0016530686,0.38607007,0.00013755333,0.1458511,0.0045905244,0.022154577,0.036182705,1.0
5460000,0.9381506,2.0,356.9080459770115,0.17647891,0.43478483,0.739503521954312,0.739503521954312,1.5155042035395607,0.0027095308,0.40218633,0.00013664845,0.14554945,0.0045603914,0.021136882,0.03813628,1.0
5490000,0.949455,2.0,379.7125,0.11776595,0.45478833,0.703354415448406,0.703354415448406,1.5918615259984625,0.002215872,0.40727445,0.0001357262,0.14524205,0.00452968,0.018793194,0.033070482,1.0
5520000,0.7680993,2.0,276.775,0.2483378,0.41353762,0.8156097460447288,0.8156097460447288,1.001159012219225,0.0031931724,0.4482525,0.00013485018,0.14495005,0.004500509,0.017344806,0.026947077,1.0
5550000,0.9568005,2.0,367.3787878787879,0.16570376,0.394747,0.7935437401756644,0.7935437401756644,1.2415035316880676,0.0026939719,0.40501243,0.00013395157,0.1446505,0.0044705854,0.019419443,0.030700484,1.0
5580000,0.9493747,2.0,413.07142857142856,0.0943588,0.40276152,0.5874646927284843,0.5874646927284843,1.7952514746609856,0.0015958959,0.38299975,0.00013302128,0.14434041,0.0044396063,0.019703623,0.034539007,1.0
5610000,0.85029095,2.0,354.65656565656565,0.1723475,0.38250342,0.7165882272609309,0.7165882272609309,1.3513342546408667,0.0023726418,0.41087306,0.00013214361,0.14404787,0.0044103805,0.017997565,0.024806561,1.0
5640000,0.96691257,2.0,389.9848484848485,0.15087053,0.40057227,0.7283968143756427,0.7283968143756427,1.5920973706875914,0.002254818,0.41640642,0.0001312526,0.14375083,0.0043807095,0.019858334,0.038235474,1.0
5670000,0.9399268,2.0,410.3333333333333,0.14334397,0.4124561,0.674848741106689,0.674848741106689,1.6837935674469917,0.001988823,0.45022005,0.00013033052,0.14344348,0.004350004,0.020384815,0.02822685,1.0
5700000,0.9439402,2.0,351.60493827160496,0.17371467,0.4267301,0.7348848742454551,0.7348848742454551,1.43380675619728,0.002602458,0.4225035,0.00012945184,0.1431506,0.004320744,0.022326244,0.04317815,1.0
5730000,0.9371692,2.0,399.45238095238096,0.19930317,0.44059095,0.7043303658690634,0.7043303658690634,1.9782029453936163,0.0024842783,0.40462938,0.00012854736,0.14284909,0.004290625,0.02068297,0.033568095,1.0
5760000,0.925528,2.0,400.31666666666666,0.1630579,0.69400036,0.7237193455859539,0.7237193455859539,2.0424849530982394,0.009795835,0.3961352,0.00012763121,0.14254372,0.004260117,0.04778268,0.06844445,1.0
5790000,0.93663013,2.0,467.75714285714287,0.113852866,0.67613554,0.5664542741009168,0.5664542741009168,3.9577089418257985,0.009259688,0.4319634,0.00012672722,0.14224237,0.0042300145,0.027629765,0.045418534,1.0
5820000,0.82169366,2.0,308.60360360360363,0.24122164,0.52091765,0.7922908177069568,0.7922908177069568,1.3174415953401817,0.002357712,0.42295003,0.00012582676,0.14194223,0.004200029,0.020577509,0.029896487,1.0
5850000,1.0022053,2.0,454.1698113207547,0.14175579,0.4922721,0.6648694809715626,0.6648694809715626,1.961536793653869,0.002013968,0.41224933,0.00012495933,0.14165309,0.0041711438,0.01976408,0.03400601,1.0
5880000,0.8804728,2.0,359.5274725274725,0.20233838,0.37623984,0.7780249915085733,0.7780249915085733,1.1680096077775075,0.0028365664,0.41399097,0.00012406302,0.14135432,0.0041412967,0.016596224,0.026044777,1.0
5910000,0.83830756,2.0,290.35353535353534,0.21781357,0.3461829,0.7858877454181107,0.7858877454181107,1.033157380003178,0.0021303683,0.40460426,0.00012315174,0.14105056,0.0041109505,0.016271297,0.015011621,1.0
5940000,0.88521624,2.0,305.74725274725273,0.23074949,0.3561887,0.7861670119331238,0.7861670119331238,1.1187648204838896,0.0026223767,0.410217,0.00012225388,0.14075129,0.0040810527,0.020464968,0.026381962,1.0
5970000,0.9180713,2.0,404.85227272727275,0.16514498,0.43972537,0.6887768184448161,0.6887768184448161,2.026677262219714,0.0019198533,0.41677994,0.00012134021,0.14044671,0.004050627,0.022103509,0.027017634,1.0
6000000,0.9136284,2.0,268.51162790697674,0.23763382,0.44160095,0.8351727199148048,0.8351727199148048,1.1278055574565025,0.0027318508,0.42675284,0.00012045448,0.14015147,0.0040211314,0.023034533,0.037776187,1.0
6030000,0.833232,2.0,327.6019417475728,0.18478164,0.48469207,0.7576087290800891,0.7576087290800891,1.6229656620258557,0.002340714,0.44745916,0.000119541946,0.1398473,0.0039907442,0.020604981,0.02952962,1.0
6060000,0.9190554,2.0,381.4864864864865,0.1513217,0.4338117,0.733055254248412,0.733055254248412,1.3709885440766811,0.0015273689,0.42971987,0.0001186443,0.13954808,0.003960853,0.018747825,0.031849105,1.0
6090000,0.9243367,2.0,370.1666666666667,0.14429653,0.4342974,0.7178229641269993,0.7178229641269993,1.5528489869289301,0.0015384604,0.4550196,0.000117770745,0.13925688,0.003931763,0.02024747,0.039323747,1.0
6120000,0.8941235,2.0,367.7608695652174,0.14373279,0.36770245,0.677326653814978,0.677326653814978,1.4754527345920603,0.0014789772,0.45024338,0.00011684901,0.13894965,0.00390107,0.017508408,0.026216868,1.0
6150000,0.9274981,2.0,402.0375,0.13647793,0.30378926,0.6943075842683828,0.6943075842683828,1.386764283115162,0.0017994135,0.39604613,0.00011594139,0.13864711,0.003870846,0.01667178,0.022579579,1.0
6180000,0.87006325,2.0,288.3119266055046,0.23103856,0.27438626,0.8061788897585431,0.8061788897585431,0.9786210571663505,0.0019300455,0.45435104,0.00011504896,0.13834962,0.0038411284,0.017670464,0.023662003,1.0
6210000,0.88610405,2.0,267.2826086956522,0.1995278,0.33044234,0.8195450478693941,0.8195450478693941,1.09365397395955,0.0017464482,0.4680397,0.000114159266,0.13805306,0.003811501,0.020820469,0.031237377,1.0
6240000,0.91224736,2.0,385.7647058823529,0.14501752,0.35609394,0.7364302179667839,0.7364302179667839,1.3680457548146288,0.0017746674,0.47061923,0.00011326458,0.13775484,0.0037817082,0.016872058,0.017394695,1.0
6270000,0.9080871,2.0,348.09411764705885,0.18596838,0.3504041,0.7391863565214656,0.7391863565214656,1.3192284450315954,0.0020248936,0.40814888,0.00011236688,0.13745561,0.0037518144,0.018829761,0.0281283,1.0
6300000,0.87245965,2.0,328.3888888888889,0.16847467,0.38901076,0.7845011229880832,0.7845011229880832,1.375062713552986,0.002600973,0.44164377,0.00011145886,0.13715293,0.0037215773,0.019137533,0.029126167,1.0
6330000,1.0221204,2.0,535.5932203389831,0.12546484,0.35587898,0.6151821307305779,0.6151821307305779,1.8295221410891307,0.0015679355,0.40281218,0.00011054224,0.13684738,0.0036910544,0.016630314,0.017547041,1.0
6360000,1.0054961,2.0,383.1111111111111,0.1066419,0.34925398,0.7221808719503529,0.7221808719503529,1.2557709887521067,0.0011952913,0.4458207,0.00010964496,0.1365483,0.0036611753,0.018338075,0.029270014,1.0
6390000,0.9573706,2.0,446.60526315789474,0.13820404,0.41991228,0.6252753299291003,0.6252753299291003,2.0368113447082776,0.0017902425,0.4203547,0.00010873918,0.13624638,0.0036310123,0.02044296,0.035800282,1.0
6420000,0.8859074,2.0,407.14285714285717,0.18867412,0.46833917,0.7058720803971208,0.7058720803971208,1.802280906360423,0.002532748,0.41394717,0.00010784711,0.13594903,0.0036013061,0.021387704,0.03466289,1.0
6450000,0.9866527,2.0,402.84615384615387,0.14516695,0.43348846,0.7146079265882098,0.7146079265882098,1.4671036275399347,0.0016330027,0.41074374,0.000106971434,0.13565712,0.0035721462,0.018747516,0.029735135,1.0
6480000,0.9501844,2.0,345.0617283950617,0.16487408,0.36379474,0.7440146270503358,0.7440146270503358,1.2548580839633714,0.0017503182,0.39488658,0.00010606915,0.13535637,0.0035421005,0.014664315,0.01639461,1.0
6510000,0.89756954,2.0,371.53125,0.15829256,0.36095446,0.7074087826269013,0.7074087826269013,1.3187334543147768,0.0021283592,0.4141846,0.000105127394,0.13504246,0.0035107401,0.016622236,0.01790542,1.0
6540000,0.98419225,2.0,333.5138888888889,0.16367926,0.41640478,0.7645844057589383,0.7645844057589383,1.258472257559853,0.002494458,0.38892025,0.000104242084,0.13474734,0.0034812589,0.019855691,0.0286705,1.0
6570000,1.0733376,2.0,493.98039215686276,0.10520153,0.4074636,0.6456848950880878,0.6456848950880878,1.8244167321695473,0.001314995,0.3870455,0.00010333991,0.13444662,0.003451217,0.017616106,0.021870155,1.0
6600000,0.99284905,2.0,514.6029411764706,0.07708313,0.39846826,0.5052983440825196,0.5052983440825196,2.1732086726754414,0.0014333862,0.4158757,0.000102418344,0.13413942,0.003420528,0.020261627,0.02668592,1.0
6630000,0.90303546,2.0,360.51851851851853,0.165384,0.36510885,0.7840761278163303,0.7840761278163303,1.195999542415269,0.0020816373,0.41032875,0.00010154699,0.13384897,0.003391512,0.017708577,0.02526899,1.0
6660000,0.8054383,2.0,303.348623853211,0.23858112,0.38721395,0.7744175846240035,0.7744175846240035,1.2612096259167798,0.0022018421,0.46310928,0.000100656594,0.13355216,0.003361862,0.020240502,0.030902037,1.0
6690000,0.85591376,2.0,292.4431818181818,0.2073715,0.33594474,0.8206033609556348,0.8206033609556348,0.9775663214118293,0.002619419,0.42973307,9.9771176e-05,0.13325705,0.0033323779,0.015505412,0.013544217,1.0
6720000,0.8565807,2.0,332.39622641509436,0.16125305,0.3397101,0.7527833257381823,0.7527833257381823,1.2022822565563462,0.0025236446,0.41771248,9.886206e-05,0.132954,0.003302104,0.018163098,0.020078612,1.0
6750000,0.82752454,2.0,289.76635514018693,0.16728412,0.3893463,0.8070716890242865,0.8070716890242865,1.2426381445718262,0.0028392156,0.450538,9.794029e-05,0.13264674,0.0032714088,0.021188755,0.028796438,1.0
6780000,0.89419323,2.0,279.7317073170732,0.14354417,0.3670944,0.8163569684811803,0.8163569684811803,0.9867688548740347,0.0026292256,0.44771153,9.705424e-05,0.13235138,0.0032419036,0.017810991,0.01806663,1.0
6810000,0.9934372,2.0,445.027397260274,0.06846093,0.41245124,0.5865849204973815,0.5865849204973815,1.9586656311182433,0.0021356402,0.42731696,9.615918e-05,0.13205303,0.0032120985,0.019836266,0.036488716,1.0
6840000,1.0162771,2.0,430.61290322580646,0.07727659,0.4187255,0.7006016574179132,0.7006016574179132,1.58939306003352,0.0028622968,0.38824123,9.526517e-05,0.13175504,0.0031823276,0.020752905,0.035866186,1.0
6870000,0.92849433,2.0,423.3382352941176,0.123691745,0.38008863,0.6627873082605886,0.6627873082605886,2.113041455998466,0.0024168196,0.41798207,9.436194e-05,0.13145396,0.00315225,0.019419491,0.027220663,1.0
6900000,0.85800296,2.0,474.987012987013,0.17499463,0.38657,0.6494563968899922,0.6494563968899922,1.9992186822734463,0.0024510785,0.4297624,9.3435556e-05,0.13114516,0.0031214014,0.018859057,0.03195929,1.0
6930000,0.86278224,2.0,397.8414634146341,0.20352666,0.35183683,0.6970624881796539,0.6970624881796539,1.5363637032074622,0.002617127,0.42224023,9.253172e-05,0.1308439,0.0030913039,0.018210346,0.023728302,1.0
6960000,0.97354794,2.0,342.0357142857143,0.11395974,0.37578285,0.7744357073679566,0.7744357073679566,1.2010959211204733,0.0016289105,0.39256638,9.1648646e-05,0.13054952,0.0030618971,0.01868496,0.029096194,1.0
6990000,0.9093177,2.0,431.66265060240966,0.13823666,0.40447986,0.6404915519776833,0.6404915519776833,1.795388613300151,0.0021921284,0.44113892,9.0763584e-05,0.13025449,0.0030324245,0.020968698,0.033751097,1.0
7020000,0.9597831,2.0,475.89230769230767,0.087920845,0.39010036,0.6213184514871011,0.6213184514871011,1.7732559578349958,0.0011558748,0.4218882,8.9865614e-05,0.12995516,0.0030025223,0.017768221,0.027036406,1.0
7050000,1.0020814,2.0,409.0344827586207,0.11131038,0.37764692,0.6640525264507633,0.6640525264507633,1.7000187519637837,0.0020625223,0.4159405,8.897011e-05,0.12965669,0.0029727023,0.019966247,0.026446842,1.0
7080000,0.9461207,2.0,583.8125,0.073549196,0.38594684,0.5341196562178799,0.5341196562178799,2.2348149727884925,0.0013249775,0.40334684,8.806149e-05,0.1293538,0.0029424452,0.017366208,0.02077654,1.0
7110000,0.92732936,2.0,348.9710144927536,0.13383755,0.39615074,0.737508097210446,0.737508097210446,1.422742635955581,0.002133949,0.40709037,8.717047e-05,0.1290568,0.0029127742,0.01884156,0.02268217,1.0
7140000,0.9366713,2.0,447.84507042253523,0.11464923,0.38441277,0.6447885626128742,0.6447885626128742,1.77106470808919,0.0021936612,0.4066322,8.626738e-05,0.12875578,0.0028827013,0.019251274,0.024513688,1.0
7170000,1.0192174,2.0,503.2903225806452,0.10562619,0.4020402,0.5843491397671781,0.5843491397671781,2.1032796630288586,0.0018161474,0.41185123,8.537228e-05,0.12845738,0.0028528944,0.021704007,0.028492086,1.0
7200000,0.8885147,2.0,330.9047619047619,0.1363355,0.48210517,0.7552694015643175,0.7552694015643175,1.6021809642367504,0.0033347332,0.46464735,8.445814e-05,0.12815268,0.0028224532,0.027007,0.041847624,1.0
7230000,0.957477,2.0,462.77142857142854,0.105723426,0.45401013,0.6427970907610395,0.6427970907610395,2.2215888297752193,0.0018127728,0.44944203,8.354495e-05,0.12784828,0.002792044,0.017870529,0.02520603,1.0
7260000,0.79321945,2.0,306.63106796116506,0.16179892,0.39001453,0.8015627343865002,0.8015627343865002,1.2447130856213762,0.00289713,0.45004535,8.264073e-05,0.12754689,0.002761934,0.020538328,0.022033188,1.0
7290000,0.84066767,2.0,297.9891304347826,0.17477566,0.4232923,0.7782510554695383,0.7782510554695383,1.2466638603525118,0.0024627703,0.42225182,8.176542e-05,0.12725511,0.0027327863,0.019902099,0.029480755,1.0
7320000,0.94859815,2.0,479.48571428571427,0.0804727,0.46595824,0.6589421749813482,0.6589421749813482,1.8498832683544606,0.0021652724,0.44370732,8.0853104e-05,0.12695101,0.002702406,0.021515448,0.029989703,1.0
7350000,0.95321673,2.0,390.890625,0.062720075,0.5361455,0.6628333222911214,0.6628333222911214,2.05909965884392,0.0026315413,0.43609315,7.992708e-05,0.12664233,0.0026715694,0.022919366,0.026566623,1.0
7380000,0.86272275,2.0,366.11494252873564,0.13578436,0.42175588,0.6988377679553297,0.6988377679553297,1.5458451768034138,0.002379212,0.4104647,7.903656e-05,0.1263455,0.0026419146,0.016565975,0.016956178,1.0
7410000,0.85082704,2.0,349.1222222222222,0.148491,0.3435781,0.7667786430441932,0.7667786430441932,1.0945964295867034,0.002191875,0.43893513,7.814645e-05,0.12604879,0.002612274,0.01628268,0.018049663,1.0
7440000,0.8603184,2.0,330.5,0.11768067,0.37140515,0.7366466586788495,0.7366466586788495,1.3672817073038055,0.0018678928,0.4379443,7.725087e-05,0.12575024,0.0025824516,0.01983561,0.023853855,1.0
7470000,0.9488562,2.0,400.74285714285713,0.122092344,0.38195074,0.713298558975969,0.713298558975969,1.57315360782668,0.0020478268,0.43196005,7.634868e-05,0.12544952,0.0025524085,0.018800015,0.031209735,1.0
7500000,0.9134111,2.0,399.5135135135135,0.13170014,0.3759387,0.7089799911777178,0.7089799911777178,1.6251378822947542,0.0021862423,0.40733492,7.5432814e-05,0.12514423,0.0025219098,0.019004384,0.02029321,1.0
7530000,0.88808113,2.0,424.29487179487177,0.13253488,0.40803024,0.6682857047621306,0.6682857047621306,1.8293048813606478,0.0024283358,0.42144018,7.4545955e-05,0.12484861,0.0024923773,0.021472681,0.026866416,1.0
7560000,0.884166,2.0,290.5934065934066,0.17109478,0.405006,0.7911119457010342,0.7911119457010342,1.1737657038130513,0.0020027936,0.48844358,7.364719e-05,0.12454904,0.0024624488,0.022047568,0.02835924,1.0
