Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
4590000,1.5662704,-0.0066280216,0.7375118,0.47873205,0.072509795,0.00016273926,0.15424639,0.0054292157,0.063913375,0.08147617,None,-0.8754998220829293,-0.8754998220829293,59.102970242500305,1.0
4620000,1.5279084,0.0061649573,1.518638,0.003973889,0.06971091,0.00016186375,0.15395457,0.0054000607,0.1479275,0.112858,None,None,None,None,1.0
4650000,1.3525387,-0.0070443396,1.0329617,0.0017131558,0.069070764,0.00016094213,0.15364738,0.0053693713,0.04737053,0.039513342,None,None,None,None,1.0
4680000,1.4221805,-0.009777176,0.6515703,0.0016380826,0.07000855,0.00016002053,0.15334016,0.005338682,0.053029068,0.039988913,9999.0,-0.8369180163770745,-0.8369180163770745,104.47728605568409,1.0
4710000,1.676722,-0.004642173,1.6670648,7.300295,0.07156226,0.00015913926,0.1530464,0.0053093354,0.13855974,0.11646589,None,-0.8571998274419457,-0.8571998274419457,60.77251137793064,1.0
4740000,1.7699952,-0.009800094,1.1561837,0.007189188,0.06801809,0.00015826375,0.15275455,0.0052801813,0.042932328,0.15718992,None,None,None,None,1.0
4770000,1.6009384,-0.010028255,0.84643024,0.0016915282,0.06594887,0.00015734213,0.15244734,0.0052494914,0.03452829,0.111204065,None,None,None,None,1.0
4800000,1.681714,-0.010335771,0.49219343,0.0017823589,0.069873594,0.00015642054,0.15214014,0.0052188016,0.028485581,0.08511602,9999.0,-0.813718032642183,-0.813718032642183,247.88993522812697,1.0
4830000,1.5863757,-0.01892582,0.76523507,0.2309885,0.06830798,0.00015553925,0.1518464,0.005189455,0.055182602,0.08452602,None,-0.8457998308585957,-0.8457998308585957,268.3110679592937,1.0
4860000,1.4382331,-0.005436172,1.1034405,0.004261505,0.06744132,0.00015466374,0.15155455,0.0051603005,0.05624633,0.054702193,None,None,None,None,1.0
4890000,1.4873974,-0.008889223,0.63128024,0.0015974259,0.07137115,0.00015374213,0.15124735,0.0051296116,0.03019163,0.051018305,None,None,None,None,1.0
4920000,1.3273616,-0.009176854,0.53442633,0.003958182,0.0681322,0.00015282056,0.15094016,0.005098922,0.0298051,0.054436337,9999.0,-0.8497089198155497,-0.8497089198155497,72.21643405187537,1.0
4950000,1.5682182,-0.004866119,1.814545,4.7474585,0.0697423,0.00015193928,0.15064639,0.0050695757,0.18508895,0.1539826,None,-0.9180998065276071,-0.9180998065276071,41.31000096350908,1.0
4980000,1.6044772,-0.007880153,0.9613157,0.0018778087,0.07112779,0.00015106374,0.15035458,0.00504042,0.04322933,0.046656348,None,None,None,None,1.0
5010000,1.4829738,-0.00802107,0.5110108,0.0008207845,0.066151366,0.00015014214,0.15004736,0.005009731,0.028527865,0.035275947,None,None,None,None,1.0
5040000,1.4980001,-0.010244585,0.44784728,0.0016449487,0.06874217,0.00014922053,0.14974017,0.004979042,0.038649213,0.058015667,9999.0,-0.8565271022591994,-0.8565271022591994,211.71355211463842,1.0
5070000,1.5833753,-0.012044559,0.6303494,0.003970482,0.06830101,0.00014833926,0.14944638,0.0049496954,0.057044882,0.08550947,None,-0.8343998389318585,-0.8343998389318585,290.43460977450013,1.0
5100000,1.3351566,-0.011172811,0.67240775,0.0013649256,0.07161172,0.00014746375,0.14915454,0.004920541,0.043395914,0.06901744,None,None,None,None,1.0
5130000,1.1765529,-0.007930903,0.68074954,0.0010142913,0.06851625,0.00014654214,0.14884734,0.004889851,0.031732313,0.040618744,None,None,None,None,1.0
5160000,1.2814906,-0.010128442,0.54032546,0.0010501492,0.07096355,0.00014562054,0.14854017,0.0048591616,0.044352673,0.04941284,9999.0,-0.8604907369008288,-0.8604907369008288,51.643537908792496,1.0
5190000,1.2896825,-0.0026398909,1.0771631,1.772414,0.06889197,0.00014473927,0.1482464,0.0048298156,0.111952424,0.08892854,None,-0.8516998325940222,-0.8516998325940222,69.13714084029198,1.0
5220000,1.4443095,-0.0063177175,0.56895417,0.000987492,0.069106355,0.00014386374,0.14795455,0.00480066,0.028498221,0.04355021,None,None,None,None,1.0
5250000,1.3807555,-0.007277177,0.45007962,0.005251405,0.07034952,0.00014294214,0.14764737,0.004769971,0.037669957,0.03607682,None,None,None,None,1.0
5280000,1.2457314,-0.00910825,0.35391897,0.0012125109,0.06927372,0.00014202054,0.14734016,0.0047392817,0.022618014,0.019738529,9999.0,-0.9238543516151946,-0.9238543516151946,142.97345030832696,1.0
5310000,1.5811512,-0.008468334,1.3447198,0.7417691,0.069861226,0.00014113927,0.14704639,0.004709935,0.07246974,0.13861753,None,-0.9374998052371666,-0.9374998052371666,128.56936280801892,1.0
5340000,1.581523,-0.004279007,0.79425,0.0022429998,0.06967376,0.00014026374,0.14675456,0.00468078,0.09231877,0.16438176,None,None,None,None,1.0
5370000,1.606843,-0.007203493,0.77715826,0.010910782,0.067693666,0.00013934216,0.14644738,0.0046500913,0.06491684,0.114696845,None,None,None,None,1.0
5400000,1.4201324,-0.0066321837,0.6011047,0.0028500673,0.0711087,0.00013842054,0.14614016,0.004619402,0.03602451,0.098628215,9999.0,-0.8937543561279943,-0.8937543561279943,116.82061295956373,1.0
5430000,1.5327897,-0.0067351228,0.62931633,0.23861845,0.06880786,0.00013753929,0.1458464,0.004590055,0.043214098,0.081057094,None,-0.9139997994061559,-0.9139997994061559,114.36261165887117,1.0
5460000,1.4492252,-0.020690955,1.0699044,0.22988279,0.07335709,0.00013666374,0.14555454,0.0045609004,0.051516913,0.103978775,None,None,None,None,1.0
5490000,1.3616636,-0.0076964586,0.9947354,0.0013460341,0.06517564,0.00013574214,0.14524734,0.004530211,0.031233232,0.0631166,None,None,None,None,1.0
