Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
3990000,0.7785393,514.1973684210526,0.100746706,0.7338142,0.2620026031018872,0.2620026031018872,3.5041103942907954,0.007449258,0.06966816,0.00018076027,0.16025338,0.006029315,0.032179825,0.028181385,1.0
4020000,0.81184995,400.3015873015873,0.16641696,0.7861808,0.45674601280026966,0.45674601280026966,2.5211733709133806,0.006489406,0.07135898,0.0001798626,0.15995418,0.0059994226,0.029656958,0.04045443,1.0
4050000,0.7686686,391.50666666666666,0.15972495,0.7659009,0.435069313844045,0.435069313844045,2.6883653762688238,0.008426471,0.06906663,0.000178957,0.15965232,0.0059692664,0.031785287,0.042414904,1.0
4080000,0.7138902,400.28915662650604,0.19440329,0.8752273,0.39478552215788737,0.39478552215788737,2.870586646827364,0.023068568,0.06868859,0.00017805949,0.15935315,0.0059393793,0.033957332,0.028600527,1.0
4110000,0.73569953,399.1829268292683,0.2043489,0.8943155,0.43581973062253293,0.43581973062253293,2.748886227596229,0.012262045,0.066791326,0.00017717012,0.15905668,0.005909763,0.04085058,0.050040644,1.0
4140000,0.81942546,376.30555555555554,0.2014631,0.88840234,0.49748609453025794,0.49748609453025794,2.4870278274821533,0.009619228,0.064093165,0.0001762694,0.15875645,0.0058797696,0.031810112,0.04000288,1.0
4170000,0.6979204,385.38709677419354,0.21552102,0.89907825,0.4488531703010519,0.4488531703010519,3.328803987036697,0.01599129,0.07090364,0.00017537085,0.15845692,0.005849848,0.04074341,0.04241992,1.0
4200000,0.80083305,277.3888888888889,0.1430347,0.7905141,0.5929259161154429,0.5929259161154429,1.7805247377362792,0.005600441,0.0669542,0.00017447122,0.15815707,0.00581989,0.02723871,0.026119923,1.0
4230000,0.7732761,581.2903225806451,0.12063076,0.74196404,0.06368061840053528,0.06368061840053528,3.451975526765079,0.0058041885,0.06604456,0.00017354747,0.15784915,0.0057891295,0.029074812,0.03252586,1.0
4260000,0.7422031,452.18918918918916,0.13329129,0.8120274,0.3179702472847861,0.3179702472847861,3.026745338320128,0.0076167355,0.06869758,0.00017265073,0.15755023,0.005759268,0.033176467,0.037214063,1.0
4290000,0.76961035,360.1830985915493,0.14232107,0.7762424,0.5552675860448623,0.5552675860448623,2.520778179588452,0.0068104574,0.073323615,0.0001717494,0.15724976,0.005729253,0.030652696,0.031034375,1.0
4320000,0.71193445,446.6547619047619,0.15493299,0.7615389,0.3627714068584499,0.3627714068584499,2.838071086748858,0.020129617,0.069632046,0.00017085281,0.15695092,0.0056993966,0.033123486,0.043931127,1.0
4350000,0.76173323,347.9178082191781,0.19444431,0.8544467,0.5287369679506511,0.5287369679506511,2.426160932123049,0.008480342,0.07034131,0.00016997951,0.15665981,0.0056703156,0.03586802,0.044261843,1.0
4380000,0.7561068,435.234375,0.114159584,0.92618793,0.3990190251479073,0.3990190251479073,4.354425631714837,0.025017083,0.069952205,0.00016905022,0.15635006,0.0056393715,0.035106517,0.040106542,1.0
4410000,0.6771083,369.98979591836735,0.19682004,0.812521,0.39730406415705777,0.39730406415705777,2.9825697281036754,0.07563693,0.06999984,0.00016811742,0.1560391,0.0056083086,0.033988077,0.033943437,1.0
4440000,0.8034073,405.04918032786884,0.14868432,0.78666735,0.4367515909815988,0.4367515909815988,2.8521733990600033,0.022151029,0.068766005,0.00016722603,0.155742,0.0055786246,0.031409595,0.030850565,1.0
4470000,0.7869258,466.81481481481484,0.14197803,0.74671495,0.29229997884896064,0.29229997884896064,3.1476872348812996,0.006461168,0.066318884,0.00016633491,0.15544495,0.0055489508,0.025619809,0.024327325,1.0
4500000,0.65758413,517.1351351351351,0.14106631,0.8727766,0.22596213805514412,0.22596213805514412,3.4205580366070607,0.007040569,0.0689869,0.00016544801,0.15514931,0.0055194166,0.0344968,0.037898384,1.0
4530000,0.70761406,436.96923076923076,0.10902914,0.8837216,0.34753228838627154,0.34753228838627154,3.089270616752597,0.0070533855,0.06748231,0.00016455902,0.15485299,0.005489814,0.033368155,0.03144451,1.0
4560000,0.8176027,421.7543859649123,0.097169206,0.72051245,0.36760348839718,0.36760348839718,3.0211888065463617,0.005606866,0.0713243,0.00016366695,0.15455563,0.005460107,0.029663805,0.029998992,1.0
4590000,0.82859814,522.75,0.10318848,0.8132282,0.16043664204577604,0.16043664204577604,3.2059752753004434,0.005974166,0.066944785,0.00016277841,0.15425943,0.0054305186,0.029520908,0.035922684,1.0
4620000,0.67134845,472.2,0.10131119,0.7463263,0.2876533112923304,0.2876533112923304,3.1258528609387577,0.010668011,0.068778016,0.00016187482,0.15395823,0.00540043,0.03510754,0.042321064,1.0
4650000,0.71223825,336.3956043956044,0.17049801,1.2581977,0.5426571275015454,0.5426571275015454,2.5113632004953677,0.788642,0.069822185,0.00016097669,0.15365887,0.0053705215,0.052517153,0.114484206,1.0
4680000,0.729902,402.7169811320755,0.059410587,1.2828064,0.37077356537558,0.37077356537558,12.226745722217942,0.56408906,0.070398256,0.00016005394,0.15335129,0.005339794,0.056810606,0.032588765,1.0
4710000,0.6816486,457.6666666666667,0.11965746,0.81175077,0.3114563886744854,0.3114563886744854,3.8589716059609485,0.00859421,0.06673657,0.00015912784,0.15304258,0.005308955,0.031550627,0.029097835,1.0
4740000,0.7335667,446.7945205479452,0.22483471,1.0654006,0.30649586654689215,0.30649586654689215,2.785920209493743,0.038060453,0.065979935,0.00015822345,0.15274115,0.0052788397,0.029029312,0.03466814,1.0
4770000,0.6842845,390.07246376811594,0.29489356,1.6984688,0.45044056704078894,0.45044056704078894,2.572215260721851,1.263053,0.07188888,0.0001573458,0.15244858,0.005249613,0.03697786,0.031767227,1.0
4800000,0.8016757,443.4074074074074,0.10264891,0.68203837,0.3342333110394301,0.3342333110394301,8.12790236265088,0.046721984,0.06677593,0.00015647498,0.1521583,0.0052206144,0.029030666,0.027636705,1.0
4830000,0.67747474,466.3975903614458,0.14616096,0.72315454,0.3330487556210378,0.3330487556210378,2.847605152555355,0.009578542,0.07132412,0.0001555527,0.15185088,0.0051899026,0.033727787,0.03396354,1.0
4860000,0.7494626,430.89473684210526,0.16349602,0.7973965,0.36898963294666387,0.36898963294666387,2.6995733209789314,0.006633231,0.07041307,0.00015463024,0.15154341,0.005159185,0.03181112,0.032701567,1.0
4890000,0.7062987,501.30882352941177,0.12079807,0.71983117,0.24854409344056072,0.24854409344056072,3.4242521532372954,0.010875927,0.07173481,0.00015373398,0.15124464,0.00512934,0.032890152,0.03477876,1.0
4920000,0.61848676,379.42105263157896,0.17622682,0.91982806,0.4360373150308927,0.4360373150308927,2.591635238726934,0.0127760675,0.06865547,0.00015284725,0.15094905,0.005099811,0.0351636,0.032076947,1.0
4950000,0.55700004,465.0869565217391,0.0023173238,1.3774477,0.3380999775684398,0.3380999775684398,3.31536986719331,0.027221587,0.0654875,0.0001519586,0.15065286,0.0050702193,0.035767615,0.03702867,1.0
4980000,0.66068405,398.6759259259259,0.1377004,0.9893735,0.4076311729780031,0.4076311729780031,4.542647600601162,0.16297188,0.069519185,0.00015105693,0.15035227,0.0050401934,0.040898237,0.030364355,1.0
5010000,0.7546507,378.171875,0.16396481,0.87464243,0.4654968586983159,0.4654968586983159,2.9363170611613896,0.012661732,0.06505901,0.00015016118,0.15005371,0.0050103655,0.030511945,0.02676784,1.0
5040000,0.67320764,488.0,0.09088131,0.8751777,0.32270808115198807,0.32270808115198807,3.2198716810954786,0.039555054,0.06984495,0.00014926025,0.1497534,0.0049803634,0.03383214,0.027714198,1.0
5070000,0.5602989,295.6933333333333,0.1566111,0.8549988,0.584255982041359,0.584255982041359,2.033547553271055,0.009941811,0.06750966,0.00014837187,0.14945725,0.004950781,0.030111095,0.03309043,1.0
5100000,0.61184967,417.4342105263158,0.16653648,0.7745334,0.38507366523538766,0.38507366523538766,3.02922417539613,0.013590328,0.06934772,0.0001474798,0.14915992,0.004921075,0.036283735,0.030186912,1.0
5130000,0.66372937,341.6304347826087,0.17755449,0.8435321,0.4734956367022317,0.4734956367022317,2.4867276253441917,0.012261738,0.066579774,0.00014655298,0.14885096,0.0048902114,0.034368508,0.03438473,1.0
5160000,0.69207555,470.22222222222223,0.13521704,0.89361364,0.3391936253460627,0.3391936253460627,3.359578427518644,0.09512429,0.069528826,0.00014563077,0.14854357,0.0048595024,0.037198957,0.048663348,1.0
5190000,0.69822794,402.86842105263156,0.15806726,0.8758932,0.439149976658978,0.439149976658978,5.218555700511819,0.0136329215,0.069819435,0.0001447314,0.14824378,0.0048295544,0.038576007,0.04029771,1.0
5220000,0.8366414,367.3225806451613,0.17060994,0.7811565,0.4228580448656313,0.4228580448656313,2.6022048102421387,0.011263328,0.066265814,0.00014383448,0.1479448,0.004799686,0.030697582,0.028717697,1.0
5250000,0.7410354,516.7466666666667,0.13192214,0.76256794,0.2564506419499715,0.2564506419499715,2.9976901074871423,0.0075967014,0.06898839,0.00014293012,0.14764336,0.004769571,0.037540574,0.0319853,1.0
5280000,0.72211707,394.1803278688525,0.14430225,0.77395964,0.43390665041903653,0.43390665041903653,2.852120656690871,0.006971705,0.07293972,0.0001420505,0.14735013,0.0047402787,0.030479249,0.023213726,1.0
5310000,0.7744375,519.4716981132076,0.1205288,0.7595502,0.21063330700552022,0.21063330700552022,3.4841370498071664,0.006782249,0.067043506,0.00014118002,0.14705999,0.0047112927,0.03460423,0.030760396,1.0
5340000,0.7497332,462.56,0.10653521,0.7828005,0.3106426406900088,0.3106426406900088,3.0225602985111375,0.30372784,0.06863772,0.00014024696,0.14674897,0.0046802224,0.083618335,0.06174045,1.0
5370000,0.7351893,394.03370786516854,-0.0089845415,0.40484285,0.42229770742018113,0.42229770742018113,7.946046865529339,8.492993,0.07209169,0.00013934728,0.14644907,0.0046502617,0.056705732,0.03896962,1.0
5400000,0.82051617,379.8032786885246,0.16492306,0.7511028,0.541745143311639,0.541745143311639,2.436301847867247,0.007626665,0.07020116,0.00013847357,0.14615783,0.0046211677,0.030427514,0.033442467,1.0
5430000,0.8027056,477.328125,0.13584138,0.810284,0.2725530999014154,0.2725530999014154,3.247004482371267,0.0073907888,0.07078669,0.00013756478,0.1458549,0.0045909053,0.03248992,0.0399614,1.0
5460000,0.69103533,355.8829787234043,0.23092826,0.83875394,0.4950935990410916,0.4950935990410916,2.395100857733075,0.15133014,0.06851126,0.00013666191,0.14555395,0.00456084,0.04666608,0.04997394,1.0
5490000,0.74946797,396.9264705882353,0.30222827,1.2500625,0.44120585973210197,0.44120585973210197,8.251924483673921,0.9336051,0.06795919,0.0001357601,0.14525335,0.004530809,0.04380115,0.04324991,1.0
5520000,0.6641368,355.97777777777776,0.17420128,0.8895193,0.5328510912756125,0.5328510912756125,2.6076875425254307,0.01290268,0.0681125,0.00013486607,0.14495535,0.0045010378,0.041594643,0.03903245,1.0
5550000,0.67462814,405.25373134328356,0.14940512,0.7712052,0.415537294612002,0.415537294612002,2.880250795230047,0.007875243,0.06683077,0.00013397554,0.14465849,0.0044713835,0.03613716,0.030042881,1.0
5580000,0.7196696,358.5315315315315,0.26426047,0.8455728,0.4882270106458449,0.4882270106458449,2.3232813645070336,0.008046687,0.068450354,0.0001330732,0.14435771,0.0044413353,0.03144059,0.032493055,1.0
5610000,0.7184392,302.961038961039,0.1883775,0.84351504,0.619090894406492,0.619090894406492,2.206977154684628,0.01127335,0.070311904,0.00013214887,0.14404961,0.004410555,0.035174593,0.038889118,1.0
5640000,0.71431655,333.05479452054794,0.18078956,0.8264532,0.5372222059716781,0.5372222059716781,2.391068200671321,0.009203298,0.0694073,0.00013124834,0.14374945,0.004380567,0.03379592,0.035873935,1.0
5670000,0.6813854,425.84705882352944,0.17289625,0.8080655,0.37402585946461736,0.37402585946461736,2.7194507871699685,0.008555797,0.0699385,0.00013036524,0.14345506,0.0043511605,0.03460928,0.03590397,1.0
5700000,0.79637796,389.36507936507934,0.17709777,0.8164453,0.39788123150356114,0.39788123150356114,2.881716857664287,0.007602869,0.06619729,0.0001294635,0.14315447,0.0043211314,0.035451207,0.036133237,1.0
5730000,0.7522105,482.9577464788732,0.1730903,0.75109863,0.3338534982061722,0.3338534982061722,3.0273726396262646,0.008095404,0.068822965,0.00012856975,0.14285657,0.00429137,0.039780594,0.03648496,1.0
5760000,0.7122405,351.4222222222222,0.2459699,0.4476012,0.5151666472355525,0.5151666472355525,4.114217293303874,0.4724346,0.07015007,0.00012766618,0.14255537,0.0042612813,0.046557385,0.058791067,1.0
5790000,0.65074176,408.5921052631579,0.17975108,0.7116807,0.40709998311572954,0.40709998311572954,2.823517542022991,0.0070977365,0.06562909,0.00012677438,0.1422581,0.0042315847,0.029744748,0.03806958,1.0
5820000,0.61205274,355.32894736842104,0.1649505,0.7386752,0.59201840389716,0.59201840389716,2.199036136306332,0.008588528,0.06769603,0.00012588104,0.14196034,0.004201837,0.036491822,0.031153785,1.0
5850000,0.5803396,319.2625,0.17021434,0.7376075,0.58067498607561,0.58067498607561,2.0133376933896217,0.0071547627,0.06687926,0.00012497292,0.14165762,0.0041715964,0.030313136,0.032290455,1.0
5880000,0.6356439,438.375,0.16253021,0.75267845,0.3489949804730713,0.3489949804730713,2.898563536483562,0.0072628674,0.070282295,0.00012407498,0.1413583,0.004141695,0.033898704,0.030112889,1.0
5910000,0.71819407,413.3333333333333,0.11883322,0.7649193,0.40474240267367073,0.40474240267367073,2.5591515916484324,0.00792643,0.06888033,0.00012318089,0.14106028,0.004111921,0.028697044,0.023636239,1.0
5940000,0.6107074,396.1333333333333,0.13145013,0.8226036,0.3904346455136935,0.3904346455136935,2.502910822071135,0.019328455,0.06753586,0.00012228337,0.14076109,0.004082034,0.04254495,0.033071272,1.0
5970000,0.62608725,355.98837209302326,0.17697772,0.7221947,0.5160557956889619,0.5160557956889619,2.12959683959394,0.007088948,0.06864979,0.00012137661,0.14045885,0.004051839,0.032484088,0.02592267,1.0
6000000,0.6237562,324.2315789473684,0.21172866,0.76119834,0.5493894562125206,0.5493894562125206,2.091158535272667,0.007367026,0.068996236,0.00012047526,0.14015839,0.0040218243,0.032174326,0.029584344,1.0
6030000,0.6712162,382.69135802469134,0.22417468,0.8371845,0.48717972645653956,0.48717972645653956,2.2859897074890854,0.009450079,0.06921074,0.00011954875,0.13984956,0.0039909715,0.03758303,0.03470073,1.0
6060000,0.5890294,364.08988764044943,0.21273373,0.72283244,0.48457800261266937,0.48457800261266937,2.247349460545293,0.0075465525,0.06740179,0.00011862062,0.13954018,0.0039600646,0.031481337,0.029052276,1.0
6090000,0.6173121,318.8478260869565,0.21860647,0.8342018,0.5506499866428582,0.5506499866428582,2.2006706559838243,0.012596192,0.06663411,0.00011772716,0.13924238,0.0039303126,0.031052833,0.025971387,1.0
6120000,0.71895874,472.52272727272725,0.09247509,0.68879557,0.3000727036798542,0.3000727036798542,2.5644512393681165,0.0040852684,0.06985487,0.000116844654,0.1389482,0.003900925,0.022221036,0.018772705,1.0
6150000,0.54224336,381.9357798165138,0.19686557,0.72926325,0.4711908070592705,0.4711908070592705,2.247931470077724,0.010885848,0.06946686,0.00011596815,0.13865602,0.0038717368,0.040830698,0.03435341,1.0
6180000,0.63214105,322.0655737704918,0.123063296,0.76173586,0.5631311283004089,0.5631311283004089,1.948357639025103,0.0059188656,0.065369524,0.000115075796,0.13835858,0.0038420216,0.03067281,0.037188213,1.0
6210000,0.63948053,497.2857142857143,0.12039623,0.7291762,0.3025942588491099,0.3025942588491099,2.998806601227261,0.006080218,0.066941924,0.000114176124,0.13805868,0.003812062,0.032913692,0.029707579,1.0
6240000,0.6101924,373.1948051948052,0.19487366,0.708256,0.4708597225608764,0.4708597225608764,2.302286299175353,0.0073539354,0.07328498,0.00011327955,0.13775983,0.003782207,0.031544045,0.022803267,1.0
6270000,0.66427404,351.2087912087912,0.20445205,0.6925799,0.48073998391628264,0.48073998391628264,1.9300624405189106,0.006666387,0.07097777,0.000112379974,0.13745998,0.003752251,0.029032724,0.019791726,1.0
6300000,0.65956,423.5507246376812,0.16364527,0.7023861,0.3647314067397799,0.3647314067397799,2.398102839557188,0.0069619473,0.0692532,0.00011145232,0.13715075,0.00372136,0.027082067,0.02220418,1.0
6330000,0.6144608,386.7894736842105,0.1724524,0.704848,0.5210499837014236,0.5210499837014236,2.232153927380415,0.007188423,0.07172113,0.00011052559,0.13684185,0.0036904998,0.044054937,0.032519683,1.0
6360000,0.6042439,378.71604938271605,0.21506783,0.7278879,0.47305924307416986,0.47305924307416986,2.5663604728653335,0.0099566,0.06940193,0.000109621906,0.1365406,0.0036604074,0.047998164,0.028582614,1.0
6390000,0.6734902,440.6779661016949,0.14075923,0.7083132,0.44060675724078036,0.44060675724078036,2.8343986452762353,0.005896411,0.06820719,0.0001087326,0.13624416,0.003630794,0.03447475,0.022570368,1.0
6420000,0.66312844,464.36486486486484,0.16227815,0.74244326,0.3463648447917925,0.3463648447917925,2.8303388697346925,0.008291952,0.068355784,0.000107844404,0.1359481,0.0036012162,0.036335267,0.03577503,1.0
6450000,0.7130237,362.59375,0.08903918,0.6799154,0.527981230057776,0.527981230057776,3.680768815713236,0.3051834,0.06713368,0.000106945714,0.13564856,0.0035712898,0.03778619,0.030612137,1.0
6480000,0.6997388,414.6333333333333,0.20976374,0.7154506,0.36793031886722266,0.36793031886722266,2.5112324157373958,0.0072547793,0.068673454,0.00010605697,0.1353523,0.0035416945,0.036245503,0.032049526,1.0
6510000,0.58822054,299.94174757281553,0.2504949,0.7432023,0.5964115236241084,0.5964115236241084,1.6768740165448084,0.007602864,0.07205285,0.000105166706,0.13505553,0.0035120489,0.030354409,0.030115178,1.0
6540000,0.71352094,384.2857142857143,0.16505085,0.64499164,0.42797679367704666,0.42797679367704666,2.224828795178969,0.007055622,0.06913807,0.00010424391,0.13474795,0.0034813199,0.031482995,0.022980245,1.0
6570000,0.76769817,476.2,0.11178275,0.707879,0.2695019373706743,0.2695019373706743,2.4272541282150675,0.006242678,0.07123408,0.000103338774,0.13444625,0.0034511785,0.028685723,0.02779586,1.0
6600000,0.6197857,386.86813186813185,0.19017418,0.70895004,0.4152219573056305,0.4152219573056305,2.3271347323616784,0.007495839,0.069487765,0.000102467544,0.13415582,0.003422167,0.031712264,0.033225473,1.0
6630000,0.55029875,443.32307692307694,0.117271245,0.7096449,0.3719845921947406,0.3719845921947406,2.9693676750820415,0.0072420584,0.07064422,0.00010156119,0.1338537,0.003391985,0.035364527,0.035651874,1.0
6660000,0.4889164,351.4842105263158,0.19613677,0.70370907,0.538306363402529,0.538306363402529,2.2435758375944173,0.007791429,0.06920005,0.00010066464,0.13355486,0.0033621297,0.03201431,0.02324005,1.0
6690000,0.6350547,345.3333333333333,0.16465597,0.7140754,0.5086547793590859,0.5086547793590859,2.3213235575654734,0.0068436638,0.069595754,9.9772245e-05,0.13325739,0.0033324135,0.028773094,0.028786521,1.0
6720000,0.63054806,426.25,0.20261882,0.82642686,0.4032113409855149,0.4032113409855149,3.0159357060381975,0.0075421412,0.07316623,9.88719e-05,0.13295726,0.0033024314,0.034104865,0.040569622,1.0
6750000,0.54809576,353.3181818181818,-0.48460275,-0.17033629,0.5102424059401859,0.5102424059401859,6.860816733819912,12.651106,0.066345766,9.797422e-05,0.13265805,0.0032725392,0.08493533,0.049461912,1.0
6780000,0.54240525,390.7901234567901,0.15008071,0.785597,0.4362814657298135,0.4362814657298135,6.3305542841208755,0.01365048,0.068091065,9.707362e-05,0.13235785,0.003242549,0.030840004,0.02809411,1.0
6810000,0.6030679,412.83116883116884,0.15302092,0.7327276,0.32725712269931645,0.32725712269931645,2.2067790348808485,0.013591715,0.06679796,9.615184e-05,0.1320506,0.0032118533,0.026651848,0.025328282,1.0
6840000,0.60796857,358.80555555555554,0.18504088,0.8909802,0.543919426182078,0.543919426182078,3.1053030533560864,0.021840872,0.0723794,9.522646e-05,0.13174212,0.0031810387,0.034080744,0.028397696,1.0
6870000,0.5903791,515.71875,0.1313982,0.81680727,0.20285622600931674,0.20285622600931674,3.697446877718903,0.007310509,0.070504084,9.432679e-05,0.13144223,0.0031510792,0.0313709,0.03431939,1.0
6900000,0.6068747,457.953125,0.15094104,0.70680606,0.30754372698720545,0.30754372698720545,3.16807346614587,0.017996019,0.069059834,9.3425384e-05,0.13114178,0.003121063,0.028390406,0.026017884,1.0
6930000,0.5735207,404.77272727272725,0.119899794,0.6243861,0.4599593555321917,0.4599593555321917,2.2263586867775302,0.0069028656,0.069979616,9.251976e-05,0.1308399,0.0030909055,0.028055664,0.021815607,1.0
6960000,0.49247083,412.3375,0.15156433,0.6695215,0.36162714117471084,0.36162714117471084,2.309878299265732,0.007326894,0.06827843,9.164369e-05,0.13054787,0.0030617325,0.028400064,0.025311965,1.0
6990000,0.6395027,445.32835820895525,0.16192152,0.72230595,0.3633676281965831,0.3633676281965831,2.7892398404724457,0.0061928076,0.07180591,9.0775786e-05,0.13025856,0.003032831,0.026274038,0.018404564,1.0
7020000,0.65372306,444.46268656716416,0.09711964,0.75201875,0.37635519933789524,0.37635519933789524,2.536367021455888,0.0574111,0.0715123,8.987093e-05,0.12995696,0.0030026995,0.02958629,0.025758373,1.0
7050000,0.53486496,379.8061224489796,0.16976325,0.776061,0.436412224584088,0.436412224584088,4.0832108456536895,0.32748795,0.069560826,8.8970584e-05,0.12965684,0.0029727179,0.044387672,0.038661275,1.0
7080000,0.55174893,276.79545454545456,0.122848876,0.7405681,0.6549772598188032,0.6549772598188032,1.8668692201873371,0.33236453,0.06835434,8.806943e-05,0.12935646,0.0029427097,0.03686292,0.031034153,1.0
7110000,0.58437246,328.25531914893617,-0.385671,-0.31596038,0.5653106241308629,0.5653106241308629,7.923989586314147,5.4445157,0.069636695,8.717509e-05,0.12905835,0.002912928,0.07336504,0.037950184,1.0
7140000,0.65939295,340.4642857142857,0.18771322,0.82163495,0.5285071252534786,0.5285071252534786,2.4809908097377047,0.015300714,0.065844804,8.627061e-05,0.12875685,0.002882809,0.03275671,0.030569449,1.0
7170000,0.6488831,350.1898734177215,0.14278962,0.9106077,0.49781770749559884,0.49781770749559884,2.784975273558233,0.32731074,0.065293096,8.537441e-05,0.12845811,0.0028529658,0.040972285,0.038678426,1.0
7200000,0.6662676,443.56944444444446,0.12660266,0.71486354,0.37578330954743755,0.37578330954743755,6.1189576720870615,0.026066722,0.07169728,8.4474326e-05,0.12815808,0.0028229929,0.040806584,0.028856384,1.0
7230000,0.5871749,409.7945205479452,0.15878554,0.71418154,0.3983314907918238,0.3983314907918238,2.436158005020594,0.017099628,0.06614651,8.3566665e-05,0.12785552,0.0027927677,0.029886495,0.039695077,1.0
7260000,0.59126955,389.9277108433735,0.2387297,0.76896787,0.4533662462988532,0.4533662462988532,4.144817596718007,0.24036072,0.067206286,8.266537e-05,0.1275551,0.0027627547,0.041791346,0.040942613,1.0
7290000,0.5657247,410.65625,0.061109852,0.90613973,0.4799124813871458,0.4799124813871458,4.022579340511584,0.015988553,0.0700581,8.176808e-05,0.127256,0.0027328744,0.032560177,0.032642316,1.0
7320000,0.5615276,376.4567901234568,0.12199613,0.92957723,0.4753234385524267,0.4753234385524267,4.381208617125212,0.107855834,0.06733095,8.0870035e-05,0.12695663,0.0027029696,0.04224493,0.04188938,1.0
7350000,0.6084973,384.90361445783134,0.16239779,0.8209435,0.44632287188825837,0.44632287188825837,3.850208128499518,0.033574626,0.06619977,7.996797e-05,0.12665597,0.0026729312,0.042474132,0.037108805,1.0
7380000,0.62262636,339.975,0.14008714,0.8200216,0.5349449835717678,0.5349449835717678,2.209699659445323,0.02413954,0.06958822,7.906826e-05,0.12635605,0.0026429705,0.03474712,0.036062013,1.0
7410000,0.6299041,399.3544303797468,0.1529827,0.85257256,0.3980101079125948,0.3980101079125948,3.61989466528868,0.039978873,0.07291411,7.817304e-05,0.12605765,0.0026131596,0.0377126,0.03884099,1.0
7440000,0.56810427,412.50666666666666,0.17093535,0.9216339,0.4140746468305588,0.4140746468305588,2.9687657776707783,0.06384092,0.068234764,7.7273275e-05,0.12575774,0.002583197,0.031940464,0.031920835,1.0
7470000,0.55290145,312.8333333333333,0.2007855,0.856746,0.5323142696704183,0.5323142696704183,2.6624909481698915,0.030463979,0.0723689,7.6374374e-05,0.1254581,0.0025532637,0.034374367,0.035298914,1.0
7500000,0.543447,367.5487804878049,0.20090872,1.0682354,0.5104487623746802,0.5104487623746802,4.160440412872449,0.50080425,0.07133188,7.5474345e-05,0.12515809,0.0025232933,0.044661377,0.039936252,1.0
7530000,0.51452917,342.9909090909091,0.23990124,0.8728144,0.5296708923171867,0.5296708923171867,4.543997983549806,0.119002804,0.06911469,7.457502e-05,0.12485831,0.0024933459,0.036248684,0.029224558,1.0
7560000,0.60785073,292.83116883116884,0.2288598,1.012123,0.6551792081687358,0.6551792081687358,4.6875939248129725,0.1269394,0.0661162,7.365518e-05,0.1245517,0.002462715,0.03679619,0.039930947,1.0
7590000,0.5564145,384.60919540229884,0.19834675,0.97836196,0.48890343120043306,0.48890343120043306,2.346454978792061,0.014875938,0.068619296,7.27597e-05,0.12425321,0.0024328956,0.028227894,0.028801292,1.0
7620000,0.57118475,335.40506329113924,0.13769415,1.2292014,0.5126101100180722,0.5126101100180722,3.050404463552787,0.102661885,0.068376765,7.1863506e-05,0.12395447,0.002403052,0.03288845,0.026685452,1.0
7650000,0.5455228,461.96875,0.13161547,0.8376369,0.30353122926317155,0.30353122926317155,4.086149982133065,0.06548318,0.0725056,7.097148e-05,0.12365712,0.0023733475,0.028061226,0.025167005,1.0
7680000,0.4020264,292.7886178861789,0.259173,0.6727786,0.6177251861105121,0.6177251861105121,1.848686104852373,0.016492032,0.06922031,7.008122e-05,0.12336038,0.0023437024,0.033428874,0.025171312,1.0
7710000,0.52439606,280.94505494505495,0.20579173,0.7446992,0.6201032809503786,0.6201032809503786,1.8714228899750327,0.022869552,0.06903715,6.9152615e-05,0.123050846,0.0023127797,0.026499927,0.026316319,1.0
7740000,0.55819035,393.5769230769231,0.21666376,0.70173764,0.41398972330185085,0.41398972330185085,4.343025668052574,0.16027057,0.072078966,6.822893e-05,0.12274296,0.0022820209,0.030104065,0.020996142,1.0
7770000,0.5498509,352.06944444444446,0.14091247,0.84129685,0.4811722068116069,0.4811722068116069,2.2686652289056735,0.019521369,0.0673293,6.733484e-05,0.12244491,0.0022522472,0.031448722,0.025689399,1.0
7800000,0.51369417,371.2857142857143,0.11415825,0.96896666,0.47557957325966993,0.47557957325966993,3.137309020560957,0.03991693,0.067611046,6.643687e-05,0.12214559,0.0022223452,0.03257057,0.028055588,1.0
7830000,0.529464,357.0921052631579,0.15016472,0.76892716,0.4849236666371948,0.4849236666371948,2.6540352040411612,0.026312336,0.06540607,6.5544984e-05,0.1218483,0.002192645,0.03287635,0.028371837,1.0
7860000,0.6352566,395.92,0.09871359,0.73224634,0.5240279810130596,0.5240279810130596,2.6453016954660415,0.015397077,0.067332335,6.464706e-05,0.121548995,0.0021627448,0.027733715,0.02795447,1.0
7890000,0.5567134,413.41121495327104,0.18174914,0.7305133,0.3995943730958154,0.3995943730958154,2.8686078863618807,0.056900267,0.068073176,6.374666e-05,0.12124886,0.0021327608,0.029238367,0.02873033,1.0
7920000,0.5384943,328.2631578947368,0.23356344,0.67955613,0.5874715619965604,0.5874715619965604,2.188999817941926,0.015467407,0.06714002,6.285266e-05,0.120950855,0.0021029909,0.028999358,0.02123115,1.0
7950000,0.5366279,306.28169014084506,0.18812428,0.8535289,0.6373577315202901,0.6373577315202901,1.9939814008654317,0.27708074,0.07240904,6.195521e-05,0.12065171,0.002073106,0.031436175,0.030765774,1.0
