Steps,Policy/Entropy,Environment/Lesson/SimplePathFinding,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
7530000,0.84422207,8.0,0.26263025,0.7653451,204.07246376811594,0.016777128,0.4200114,7.4529584e-05,0.12484316,0.0024918325,0.023776531,0.07207691,0.8056646548771769,0.8056646548771769,1.534953185385163,1.0
7560000,0.97374153,8.0,0.20568247,0.48643807,305.0485436893204,0.0058288877,0.46250632,7.362653e-05,0.124542154,0.0024617608,0.019531768,0.04453224,0.7648847561506998,0.7648847561506998,1.6112983052130967,1.0
7590000,0.733148,8.0,0.3267519,0.36579272,196.28813559322035,0.0034857285,0.45214757,7.274464e-05,0.124248184,0.0024323936,0.013653502,0.01833677,0.8686471872785119,0.8686471872785119,0.5773951208226781,1.0
7620000,0.7452347,8.0,0.32158482,0.4216022,145.75151515151515,0.010739867,0.4435766,7.186173e-05,0.12395389,0.0024029925,0.018122775,0.034346472,0.9079956754950094,0.9079956754950094,0.46450661353904893,1.0
7650000,0.77828604,8.0,0.30015206,0.45069623,218.4904458598726,0.0049128537,0.4544596,7.0956165e-05,0.12365202,0.0023728379,0.023115559,0.055027336,0.8417391242077632,0.8417391242077632,0.9342703684840513,1.0
7680000,0.6858941,8.0,0.39092332,0.3773416,157.95238095238096,0.003069588,0.4709207,7.005168e-05,0.12335054,0.0023427184,0.01587233,0.029662246,0.8891736235428642,0.8891736235428642,0.5302841234798696,1.0
7710000,0.8592425,8.0,0.2701447,0.37985912,246.21848739495798,0.0023961214,0.4149426,6.9147136e-05,0.12304902,0.0023125967,0.014959007,0.01977496,0.8233905466874754,0.8233905466874754,0.725369765239907,1.0
7740000,0.7887367,8.0,0.34623846,0.34205297,168.38323353293413,0.0029590577,0.46623316,6.827516e-05,0.122758366,0.00228356,0.013424577,0.023431957,0.8689461490194473,0.8689461490194473,0.5083573671421532,1.0
7770000,0.7780551,8.0,0.32990968,0.3270722,160.01898734177215,0.0031170172,0.4712245,6.736947e-05,0.12245647,0.0022534006,0.013468939,0.018239422,0.8886719701491343,0.8886719701491343,0.41941670885985827,1.0
7800000,0.72057575,8.0,0.33315352,0.33109885,186.18085106382978,0.003308709,0.46765885,6.6462395e-05,0.12215412,0.002223195,0.0127792135,0.015877519,0.8690819106203445,0.8690819106203445,0.559524256423948,1.0
7830000,0.82290775,8.0,0.28844523,0.38842657,206.68115942028984,0.0038794093,0.46078855,6.556294e-05,0.12185429,0.0021932432,0.019075839,0.039921816,0.8499157854208821,0.8499157854208821,0.8573001883433837,1.0
7860000,0.7408813,8.0,0.35084918,0.397003,167.7783783783784,0.003428632,0.46636286,6.464104e-05,0.12154699,0.0021625438,0.015957532,0.038499422,0.8897265928619086,0.8897265928619086,0.5428900177382487,1.0
7890000,0.7306109,8.0,0.31813475,0.37237027,197.3030303030303,0.0030038322,0.4569387,6.373248e-05,0.121244125,0.0021322889,0.013430523,0.017171409,0.8533407610597884,0.8533407610597884,0.5953776043525357,1.0
7920000,0.6588291,8.0,0.4159813,0.34885016,121.29464285714286,0.003299272,0.4618195,6.284793e-05,0.12094928,0.002102833,0.013123853,0.02024077,0.9302541091393083,0.9302541091393083,0.2836871368415428,1.0
7950000,0.7576813,8.0,0.3199893,0.32234403,160.72131147540983,0.003552035,0.4560993,6.195125e-05,0.120650396,0.0020729739,0.014395853,0.021975378,0.8793397677892988,0.8793397677892988,0.485331822648401,1.0
7980000,0.7440188,8.0,0.3882813,0.3755326,168.35119047619048,0.0031825306,0.45685965,6.1056504e-05,0.12035214,0.0020431788,0.016007256,0.053863,0.9022134040071311,0.9022134040071311,0.5446254258049267,1.0
8010000,0.80807066,8.0,0.28039625,0.34717432,251.85470085470087,0.0021171204,0.44594407,6.0177892e-05,0.120059274,0.0020139213,0.013920535,0.015537845,0.826528565559004,0.826528565559004,0.6968333312044186,1.0
8040000,0.77079135,8.0,0.25241998,0.3863399,237.5251798561151,0.002908482,0.4378093,5.9264672e-05,0.11975486,0.0019835108,0.018595977,0.029821724,0.8217572384662386,0.8217572384662386,0.9237159213888041,1.0
8070000,0.7260245,8.0,0.34756726,0.4145207,165.86631016042782,0.0030979125,0.47132418,5.8352332e-05,0.119450755,0.0019531297,0.016103772,0.030182997,0.8868536811518042,0.8868536811518042,0.5595263830631187,1.0
8100000,0.801002,8.0,0.28389448,0.34423426,166.6012658227848,0.0032119993,0.47752228,5.7469202e-05,0.11915638,0.0019237215,0.013659326,0.020021971,0.8907903812061517,0.8907903812061517,0.437715177048141,1.0
8130000,0.7640806,8.0,0.39218125,0.35890055,156.5133689839572,0.0033653183,0.48873466,5.65431e-05,0.11884768,0.0018928826,0.015005056,0.031046063,0.8864475095551976,0.8864475095551976,0.47869255785953807,1.0
8160000,0.7399164,8.0,0.33775792,0.36338958,182.53529411764706,0.0032567824,0.46957108,5.5654207e-05,0.11855137,0.0018632822,0.014480293,0.024171872,0.8806045684644154,0.8806045684644154,0.5267887980384486,1.0
8190000,0.7961126,8.0,0.3424343,0.32410023,169.6081871345029,0.0028862779,0.47768036,5.4753484e-05,0.11825113,0.0018332883,0.012280245,0.024416089,0.8902485498760132,0.8902485498760132,0.4475453842829676,1.0
8220000,0.7748451,8.0,0.2920502,0.31896883,197.96491228070175,0.003886177,0.47997144,5.3834458e-05,0.11794479,0.0018026845,0.017019559,0.03272267,0.8445839258354335,0.8445839258354335,0.6311634322960994,1.0
8250000,0.7066267,8.0,0.39579678,0.36216754,130.5483870967742,0.0029888032,0.517126,5.2957254e-05,0.117652394,0.0017734736,0.013204687,0.023408767,0.9196615714441847,0.9196615714441847,0.39284405107523696,1.0
8280000,0.73368144,8.0,0.30477062,0.37646437,178.68639053254438,0.0033245576,0.4756975,5.2078165e-05,0.11735936,0.0017442004,0.017720263,0.02287429,0.8549591898061764,0.8549591898061764,0.6216412252992735,1.0
8310000,0.7390311,8.0,0.27907315,0.38162914,191.7012987012987,0.0028492971,0.42945543,5.116084e-05,0.1170536,0.001713653,0.016278459,0.02344379,0.8642236809246242,0.8642236809246242,0.6246667652586965,1.0
8340000,0.6844114,8.0,0.3559893,0.64252037,158.04188481675394,0.03579654,0.44571736,5.024175e-05,0.11674723,0.0016830474,0.03888706,0.035036013,0.9059155050485848,0.9059155050485848,1.2581703903522083,1.0
8370000,0.7943145,8.0,0.27924877,0.42614645,176.32467532467533,0.0029997688,0.47535518,4.9338392e-05,0.11644609,0.0016529656,0.013569968,0.023369687,0.8674912456190214,0.8674912456190214,0.6419235893175937,1.0
8400000,0.67408526,8.0,0.39600393,0.4020013,146.54112554112555,0.002827965,0.4943598,4.8425645e-05,0.11614185,0.001622571,0.013009373,0.024702312,0.8946834076446535,0.8946834076446535,0.3935352415425887,1.0
8430000,0.75349087,8.0,0.33462584,0.3544433,159.13529411764705,0.0033942752,0.47592297,4.752114e-05,0.115840346,0.001592451,0.01275048,0.021845235,0.9125572238009789,0.9125572238009789,0.38755076733347826,1.0
8460000,0.74746186,8.0,0.30003315,0.3131228,188.819209039548,0.003501204,0.4857877,4.6628702e-05,0.115542874,0.001562733,0.011529378,0.02481448,0.8592069750261861,0.8592069750261861,0.4791667798431157,1.0
8490000,0.64696044,8.0,0.37257785,0.2953037,120.47679324894514,0.0037158886,0.46634752,4.5739383e-05,0.11524643,0.0015331187,0.010429309,0.010338358,0.9318743670249686,0.9318743670249686,0.2346888777169892,1.0
8520000,0.74834406,8.0,0.3851206,0.37025565,141.51871657754012,0.0051342375,0.45817533,4.4848108e-05,0.11494933,0.0015034393,0.0161844,0.029750684,0.9104815361973567,0.9104815361973567,0.5447214123052664,1.0
8550000,0.78612065,8.0,0.32146028,0.31768987,193.69101123595505,0.0030182207,0.48193535,4.3931068e-05,0.11464366,0.0014729018,0.013392552,0.027158257,0.8514635240549551,0.8514635240549551,0.5310978687532685,1.0
8580000,0.6894884,8.0,0.38469714,0.30909318,138.05882352941177,0.0035989962,0.47049528,4.305765e-05,0.11435252,0.0014438166,0.012255366,0.03434053,0.9059388867786361,0.9059388867786361,0.35984244389907905,1.0
8610000,0.66714126,8.0,0.3624886,0.6527296,146.0046511627907,0.12742998,0.43561453,4.215565e-05,0.11405184,0.00141378,0.04092347,0.07636699,0.9121296638934806,0.9121296638934806,1.2848859579217704,1.0
8640000,0.66199064,8.0,0.3704513,0.3930038,138.45049504950495,0.004155039,0.47725633,4.1246283e-05,0.11374874,0.0013834982,0.014777468,0.042721543,0.9227399965003132,0.9227399965003132,0.4225358615722507,1.0
8670000,0.7630763,8.0,0.39005026,0.3293783,157.2710843373494,0.0029097248,0.47159714,4.0331175e-05,0.113443695,0.0013530251,0.011942471,0.0290623,0.9016345192988714,0.9016345192988714,0.4081646980651255,1.0
8700000,0.7187781,8.0,0.3315702,0.32521376,172.57803468208093,0.0029742888,0.4498295,3.945715e-05,0.11315235,0.0013239203,0.014220102,0.022057319,0.8922871496923809,0.8922871496923809,0.4855074212111158,1.0
8730000,0.75789255,8.0,0.2766559,0.3428761,163.64161849710982,0.003458575,0.46979913,3.855935e-05,0.11285309,0.0012940235,0.0156155,0.034505032,0.8936327355248588,0.8936327355248588,0.49691479880407097,1.0
8760000,0.75082374,8.0,0.26052982,0.35015753,207.8235294117647,0.0030783608,0.43489307,3.7668226e-05,0.11255605,0.0012643489,0.013956732,0.028313924,0.8529158196400238,0.8529158196400238,0.6315499459499423,1.0
8790000,0.70812595,8.0,0.31088138,0.34183264,160.6051282051282,0.0036789773,0.4615323,3.6767746e-05,0.112255886,0.001234363,0.01330417,0.019732928,0.8861167497581837,0.8861167497581837,0.4232162231316117,1.0
8820000,0.7490621,8.0,0.34152636,0.3282635,174.6193181818182,0.003026692,0.4913966,3.58653e-05,0.111955084,0.0012043115,0.011915311,0.014446005,0.8738319974286216,0.8738319974286216,0.4627880091379796,1.0
8850000,0.79232657,8.0,0.2892614,0.39564788,175.17006802721087,0.0045367056,0.43844137,3.4985213e-05,0.111661695,0.0011750046,0.017518958,0.033156354,0.8866253321369489,0.8866253321369489,0.5301780034291248,1.0
8880000,0.73655564,8.0,0.32599118,0.34338403,149.75510204081633,0.004139543,0.48171473,3.406584e-05,0.11135525,0.0011443895,0.012028436,0.022189315,0.888547666563889,0.888547666563889,0.5068415217391105,1.0
8910000,0.7903459,8.0,0.24780646,0.30379745,212.29268292682926,0.0035111983,0.4591077,3.3152322e-05,0.11105075,0.0011139693,0.015237679,0.041650068,0.8381883399618184,0.8381883399618184,0.5649518060949317,1.0
8940000,0.7319052,8.0,0.30256057,0.30414596,162.67934782608697,0.003103335,0.48264357,3.2234875e-05,0.11074494,0.0010834184,0.010234715,0.012190149,0.8943314858563038,0.8943314858563038,0.3783930547082622,1.0
8970000,0.79205596,8.0,0.28471038,0.2574669,172.28859060402684,0.0034699256,0.4700072,3.1361076e-05,0.11045366,0.001054321,0.010487996,0.011705419,0.8746834373588015,0.8746834373588015,0.37254843700700885,1.0
9000000,0.65675217,8.0,0.32573298,0.31759137,156.3053097345133,0.008997858,0.464589,3.048027e-05,0.11016007,0.00102499,0.013791429,0.022345964,0.8887905802728082,0.8887905802728082,0.4494625167303088,1.0
9030000,0.7539934,8.0,0.3139148,0.32296497,155.82485875706215,0.0035254934,0.4765551,2.9581166e-05,0.10986035,0.0009950498,0.016237808,0.038346164,0.8949816675235828,0.8949816675235828,0.4457489737128425,1.0
9060000,0.66378844,8.0,0.3813937,0.31271374,142.21333333333334,0.0036359674,0.46148756,2.866459e-05,0.10955484,0.0009645278,0.011595731,0.020719388,0.9051740710037174,0.9051740710037174,0.3825266701783726,1.0
9090000,0.8488824,8.0,0.22962074,0.28756765,234.28333333333333,0.0027893279,0.46113226,2.7728733e-05,0.10924287,0.0009333637,0.013592913,0.029941186,0.8352104787744822,0.8352104787744822,0.6140705626833463,1.0
9120000,0.7238634,8.0,0.28607973,0.28514296,172.88505747126436,0.0032484827,0.4871948,2.685488e-05,0.108951606,0.0009042644,0.0120427,0.01912331,0.8738554255451475,0.8738554255451475,0.4190036472944277,1.0
9150000,0.6542566,8.0,0.33553964,0.30511135,167.28947368421052,0.0058180797,0.4772344,2.595011e-05,0.10865001,0.0008741356,0.012262269,0.0182784,0.8900725792252249,0.8900725792252249,0.48741902740201565,1.0
9180000,0.6900555,8.0,0.34856737,0.28343496,128.52061855670104,0.0034971808,0.46382615,2.5054333e-05,0.10835141,0.00084430625,0.010963782,0.02148831,0.9252849980816245,0.9252849980816245,0.29099626891082153,1.0
9210000,0.60419995,8.0,0.37961724,0.29800263,141.52608695652174,0.0035690614,0.45867947,2.4159943e-05,0.10805329,0.00081452297,0.014165537,0.017444665,0.9058517839293927,0.9058517839293927,0.3783987194838119,1.0
9240000,0.55994266,8.0,0.41021174,0.28119472,126.69140625,0.003850033,0.4702735,2.3234865e-05,0.107744925,0.0007837178,0.00981279,0.009633499,0.9216362925886418,0.9216362925886418,0.27364142802202335,1.0
9270000,0.6853442,8.0,0.32042903,0.28540638,158.27777777777777,0.0034025495,0.4602725,2.2371736e-05,0.10745721,0.0007549758,0.012299759,0.024453048,0.9147434730244719,0.9147434730244719,0.42976263833307426,1.0
9300000,0.6067519,8.0,0.38361484,0.2993751,141.69953051643193,0.0036768685,0.450117,2.1454038e-05,0.107151315,0.00072441634,0.012806704,0.01808337,0.921490518826444,0.921490518826444,0.32402899563952536,1.0
9330000,0.5368147,8.0,0.4357064,0.50080454,127.89353612167301,0.49430028,0.47674587,2.0534395e-05,0.10684476,0.0006937921,0.05022915,0.0777005,0.919318042443435,0.919318042443435,0.522588931041143,1.0
9360000,0.5589949,8.0,0.41287217,0.4775072,110.7100371747212,0.18047248,0.48645148,1.9635629e-05,0.10654518,0.00066386326,0.028550856,0.030552715,0.9256681777028875,0.9256681777028875,1.6425991538333509,1.0
9390000,0.6340468,8.0,0.38962102,0.31549236,128.70142180094786,0.0036667422,0.45315075,1.8758436e-05,0.10625278,0.0006346527,0.010281681,0.017612582,0.9187351322925843,0.9187351322925843,0.26653001832918405,1.0
9420000,0.76359314,8.0,0.29244304,0.29213995,169.37209302325581,0.0035046213,0.45519844,1.785879e-05,0.1059529,0.0006046946,0.011507144,0.023129433,0.8893391555511808,0.8893391555511808,0.38313588374350444,1.0
9450000,0.6614992,8.0,0.34749228,0.521185,166.10880829015545,0.07126354,0.3959629,1.695632e-05,0.10565207,0.0005746422,0.03898051,0.049322106,0.8819308500499168,0.8819308500499168,1.310360975915249,1.0
9480000,0.6239952,8.0,0.33980092,0.35741505,132.0,0.003824779,0.47076494,1.604015e-05,0.10534668,0.0005441338,0.011601409,0.015245481,0.9133898661131375,0.9133898661131375,0.39457773830790877,1.0
9510000,0.6721191,8.0,0.34452188,0.2787892,141.6341463414634,0.0034798537,0.46489385,1.5158848e-05,0.105052926,0.0005147865,0.009245634,0.01083384,0.9069627334346186,0.9069627334346186,0.2650984575453583,1.0
9540000,0.71517396,8.0,0.3297313,0.25343254,136.5794871794872,0.0034783697,0.45548588,1.4245748e-05,0.10474854,0.00048438014,0.009379179,0.015985664,0.9160139874936385,0.9160139874936385,0.24340284723846406,1.0
9570000,0.58711827,8.0,0.3646359,0.27346486,133.95378151260505,0.0044077234,0.46162957,1.3359434e-05,0.10445312,0.00045486592,0.010993515,0.018612925,0.9201104581418397,0.9201104581418397,0.28388530660467415,1.0
9600000,0.62847215,8.0,0.37048122,0.2601472,136.5929203539823,0.0037072522,0.4407079,1.2450613e-05,0.10415017,0.00042460216,0.009182843,0.011164997,0.901747576892376,0.901747576892376,0.27744319940617695,1.0
9630000,0.71982706,8.0,0.34090906,0.31506744,151.76923076923077,0.003526998,0.45707193,1.1550053e-05,0.10384998,0.00039461354,0.014282662,0.02459655,0.8901781886816025,0.8901781886816025,0.45299216252850727,1.0
9660000,0.6035214,8.0,0.34411556,0.30554736,127.0469483568075,0.0037887665,0.4611904,1.0626342e-05,0.10354209,0.0003638539,0.013501032,0.023479689,0.9194391673851398,0.9194391673851398,0.32643230518643757,1.0
9690000,0.50615615,8.0,0.40759024,0.2779832,120.45247148288973,0.003735115,0.47644907,9.736633e-06,0.10324551,0.00033422656,0.008842823,0.009115555,0.9204943383920867,0.9204943383920867,0.24752132247096664,1.0
9720000,0.6623614,8.0,0.357576,0.26500776,135.28571428571428,0.0033712054,0.46167237,8.8420875e-06,0.10294733,0.00030443823,0.009488115,0.013205857,0.9125014728880281,0.9125014728880281,0.26725984430124095,1.0
9750000,0.7219513,8.0,0.34745988,0.29453588,161.8388888888889,0.0044036475,0.4561414,7.958741e-06,0.102652885,0.00027502276,0.014235612,0.02369315,0.8938524565695087,0.8938524565695087,0.4028385031632468,1.0
9780000,0.69873613,8.0,0.3262827,0.51211274,182.33695652173913,0.019572837,0.4412362,7.0497463e-06,0.10234989,0.00024475326,0.022013182,0.039514244,0.8626322180446652,0.8626322180446652,0.8556482524378225,1.0
9810000,0.58242136,8.0,0.38622764,0.32291692,118.94957983193277,0.0038143753,0.45692024,6.1559363e-06,0.10205195,0.00021498943,0.008700998,0.007837882,0.9321634446059456,0.9321634446059456,0.24133348370268315,1.0
9840000,0.6274494,8.0,0.3787294,0.29068932,150.49321266968326,0.0035765646,0.43860716,5.2487026e-06,0.10174954,0.00018477852,0.010771835,0.020784464,0.9001398144841746,0.9001398144841746,0.31931549318660807,1.0
9870000,0.75925314,8.0,0.2992796,0.28920048,170.09150326797385,0.0034595279,0.43841597,4.341558e-06,0.10144716,0.00015457059,0.013598875,0.025022374,0.9044967725872993,0.9044967725872993,0.38806470297877826,1.0
9900000,0.8079071,8.0,0.24367163,0.30986866,210.14814814814815,0.0034872922,0.43033844,3.4281652e-06,0.10114269,0.00012415463,0.012925004,0.0216908,0.8546646998318679,0.8546646998318679,0.5799874382723561,1.0
9930000,0.7756048,8.0,0.24321681,0.32110628,192.79084967320262,0.006229803,0.46434683,2.5404936e-06,0.10084679,9.459512e-05,0.013980514,0.021816691,0.843347679946991,0.843347679946991,0.5933606528572195,1.0
9960000,0.5310998,8.0,0.37275785,0.30971783,133.8796992481203,0.005082916,0.4333759,1.6524592e-06,0.10055079,6.502357e-05,0.009351833,0.0076608327,0.9120360859074539,0.9120360859074539,0.34039965365432145,1.0
9990000,0.6241483,8.0,0.34549785,0.30477208,127.739336492891,0.0046975063,0.45826817,7.4617475e-07,0.10024869,3.484429e-05,0.012370568,0.021180974,0.9265102318899576,0.9265102318899576,0.32405466455099885,1.0
