Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
3870000,0.8545321,511.82142857142856,0.12060548,0.76477957,0.27378926226603134,0.27378926226603134,3.0159537764765054,0.00720208,0.069371186,0.00018435062,0.16145018,0.0061488734,0.03514854,0.03811545,1.0
3900000,0.8176425,412.5777777777778,0.17201695,0.77939606,0.4029190793131175,0.4029190793131175,2.5579034597822203,0.008395335,0.07130107,0.00018344191,0.16114727,0.0061186133,0.033466894,0.03488675,1.0
3930000,0.8289344,394.30434782608694,0.13497056,0.8381784,0.38266283816524915,0.38266283816524915,2.6484881213733127,0.022081643,0.068191506,0.00018253984,0.16084659,0.006088575,0.041274227,0.038619697,1.0
3960000,0.810953,455.2142857142857,0.11531362,0.78505605,0.3400617942214012,0.3400617942214012,3.44009780629792,0.0077588954,0.07209592,0.00018162097,0.1605403,0.0060579753,0.03567451,0.03988632,1.0
3990000,0.7419743,446.9594594594595,0.14082184,0.7667303,0.3295466439922651,0.3295466439922651,3.0545322709778944,0.010175004,0.06906572,0.00018075248,0.16025081,0.0060290564,0.031532776,0.032542966,1.0
4020000,0.79397094,433.9861111111111,0.17621094,0.7287424,0.3297860918359624,0.3297860918359624,2.787902812939137,0.0065843114,0.06615625,0.00017987592,0.15995862,0.0059998673,0.032953087,0.030916765,1.0
4050000,0.79079604,428.02985074626866,0.13210921,0.72680855,0.4674298309568149,0.4674298309568149,2.7309696660446585,0.0072567775,0.068991624,0.00017897194,0.15965731,0.0059697637,0.02944091,0.026775096,1.0
4080000,0.78900844,443.4878048780488,0.17490283,0.86227334,0.36129265960033347,0.36129265960033347,3.0187813261660135,0.05011005,0.068588145,0.00017807411,0.15935802,0.0059398664,0.03540807,0.043552462,1.0
4110000,0.781114,376.12307692307695,0.17193262,0.95678097,0.5161384438092892,0.5161384438092892,3.5724597684895762,0.034634486,0.07276232,0.00017717686,0.15905893,0.0059099877,0.034754116,0.04855257,1.0
4140000,0.72473586,383.3333333333333,0.17085743,1.0804774,0.46842220260037315,0.46842220260037315,3.331730528930087,0.43473586,0.072285526,0.0001762524,0.15875079,0.005879204,0.039312277,0.036979835,1.0
4170000,0.739522,398.86764705882354,-0.005206624,0.835371,0.395126448944211,0.395126448944211,8.249764555640628,1.203741,0.074101985,0.00017532465,0.15844153,0.0058483086,0.043377396,0.044561718,1.0
4200000,0.72250104,392.97872340425533,0.18561868,0.9021192,0.44734891757686085,0.44734891757686085,4.351266362372429,0.011360356,0.07111339,0.00017442883,0.15814292,0.0058184783,0.035987437,0.038465075,1.0
4230000,0.80500185,379.6029411764706,0.1491698,0.8183335,0.4585176335976404,0.4585176335976404,2.708879522725885,0.045422636,0.06596385,0.0001735375,0.15784581,0.005788796,0.034965884,0.037615422,1.0
4260000,0.7897838,365.07865168539325,0.2204433,0.8049567,0.5062068035318092,0.5062068035318092,2.629831400795162,0.0101638585,0.07039265,0.00017264015,0.15754668,0.0057589156,0.036914676,0.033140745,1.0
4290000,0.8340613,326.63235294117646,0.19200215,0.7704627,0.517968101993851,0.517968101993851,2.1866471166250068,0.009015474,0.067312315,0.00017173341,0.15724446,0.0057287207,0.03252326,0.03161625,1.0
4320000,0.73410267,446.6756756756757,0.16246708,0.7529849,0.3910621411695674,0.3910621411695674,2.666195836242263,0.0098697655,0.06742516,0.00017084109,0.156947,0.0056990064,0.032203525,0.027447645,1.0
4350000,0.76300627,415.72,0.11343364,0.8630228,0.3307973129550616,0.3307973129550616,3.6054008546207723,0.1396468,0.07636373,0.00016996446,0.1566548,0.0056698136,0.037664007,0.03861607,1.0
4380000,0.77407265,395.48,0.1709995,0.9023794,0.43110931406418485,0.43110931406418485,4.918642323687672,0.4313304,0.07118856,0.0001690557,0.15635188,0.005639553,0.0370257,0.031972717,1.0
4410000,0.7253072,428.45,0.15315813,0.89065284,0.37145247831940653,0.37145247831940653,3.5012336440384386,0.027852092,0.06832291,0.00016815544,0.1560518,0.0056095757,0.04230262,0.047352314,1.0
4440000,0.82635117,433.46666666666664,0.14339846,0.8442421,0.399786647533377,0.399786647533377,2.9383733169486126,0.006980133,0.07081818,0.00016724686,0.15574895,0.005579319,0.031462688,0.044368595,1.0
4470000,0.8081267,416.7,0.1358506,0.8946689,0.44672751826220664,0.44672751826220664,2.8342933777206833,0.06499312,0.07025775,0.00016634444,0.15544811,0.0055492683,0.035484985,0.033355244,1.0
4500000,0.7475444,463.2328767123288,0.15304688,0.7665288,0.3131999755026521,0.3131999755026521,3.414719342984058,0.0067522586,0.06877132,0.00016544167,0.1551472,0.0055192052,0.030906027,0.02640012,1.0
4530000,0.76736873,332.30645161290323,0.1562292,0.7864028,0.522441916167736,0.522441916167736,2.1714507198682234,0.0070408033,0.07261555,0.00016453722,0.15484571,0.005489087,0.03284446,0.036673944,1.0
4560000,0.73165655,404.45652173913044,0.16594027,0.82737416,0.3997651971876621,0.3997651971876621,2.6933280094653247,0.008656753,0.06794077,0.00016364268,0.15454756,0.0054593,0.031356685,0.041298144,1.0
4590000,0.70716316,414.10227272727275,0.23413777,0.86693645,0.4036344574957058,0.4036344574957058,2.9835357804322378,0.01145377,0.07162696,0.00016275185,0.1542506,0.0054296344,0.038452893,0.037874617,1.0
4620000,0.77737963,297.4189189189189,0.19606228,0.81590945,0.6189626480142275,0.6189626480142275,1.8760900973963242,0.0077970703,0.0710442,0.00016185241,0.15395078,0.0053996826,0.031233791,0.024547536,1.0
4650000,0.7032901,380.45,0.18648474,0.8206671,0.4944699818268418,0.4944699818268418,2.8226350556360558,0.026663523,0.069611125,0.00016095505,0.15365167,0.005369801,0.033867482,0.03285312,1.0
4680000,0.6938569,374.2307692307692,0.17951855,0.7617857,0.47184613566750133,0.47184613566750133,2.528821899639204,0.0071971198,0.066435166,0.00016006232,0.15335408,0.005340073,0.035001643,0.033366937,1.0
4710000,0.74782735,358.15,0.18393244,0.80467427,0.49173998488113285,0.49173998488113285,2.4642840486136266,0.012762218,0.07138149,0.00015916629,0.15305541,0.005310236,0.030656938,0.03106844,1.0
4740000,0.753308,484.4307692307692,0.095260225,0.7124667,0.2436374769313261,0.2436374769313261,3.3365053312918462,0.006114009,0.06610258,0.00015826542,0.15275513,0.0052802367,0.027941583,0.034331862,1.0
4770000,0.7257552,552.5892857142857,0.09084281,0.7263831,0.22735786503344252,0.22735786503344252,3.2731522355931237,0.0058883238,0.076619454,0.00015736594,0.1524553,0.005250284,0.032042615,0.037492227,1.0
4800000,0.7074306,353.84507042253523,0.18658736,0.69851303,0.513145692220756,0.513145692220756,2.311360293028078,0.007063051,0.07125497,0.00015647164,0.15215719,0.0052205026,0.03285693,0.0428884,1.0
4830000,0.6524036,395.16483516483515,0.1680448,0.8872805,0.4019934607102819,0.4019934607102819,2.4806977149261082,0.036095195,0.06974449,0.00015557134,0.1518571,0.005190524,0.035689626,0.036534168,1.0
4860000,0.681288,329.5052631578947,0.22743028,0.8781219,0.523023142155848,0.523023142155848,3.0137082258484473,0.010090311,0.0697036,0.0001546774,0.15155911,0.005160756,0.034004565,0.038993884,1.0
4890000,0.67377436,367.86486486486484,0.19775449,0.83943415,0.5239621417949328,0.5239621417949328,2.5878570633185274,0.00943204,0.073224224,0.0001537727,0.15125754,0.0051306286,0.0397338,0.036408957,1.0
4920000,0.67822045,383.3114754098361,0.13838498,0.8022336,0.419852437665228,0.419852437665228,2.81464793481177,0.014564986,0.07128255,0.00015285953,0.15095316,0.00510022,0.0334355,0.044376325,1.0
4950000,0.6498663,451.05555555555554,0.1644504,0.86522406,0.3599799767136574,0.3599799767136574,3.55211964721481,0.01326409,0.07032987,0.00015195455,0.1506515,0.0050700842,0.042047072,0.043635014,1.0
4980000,0.6823839,346.8421052631579,0.19066161,0.82854956,0.4951736680967243,0.4951736680967243,2.2246196057132788,0.0063947863,0.06981152,0.00015106481,0.1503549,0.005040456,0.027727457,0.03202591,1.0
5010000,0.7354184,370.8550724637681,0.16328539,0.7421223,0.4406608478098676,0.4406608478098676,2.352868858643848,0.008087513,0.06849586,0.00015017278,0.15005757,0.005010751,0.030947281,0.037184592,1.0
5040000,0.6171071,414.9891304347826,0.23099653,0.82558405,0.40013476023855415,0.40013476023855415,2.851417091816826,0.008414768,0.068883024,0.00014927091,0.14975695,0.0049807196,0.03485436,0.03593808,1.0
5070000,0.63446677,275.56666666666666,0.22942641,0.8460646,0.6577422074145741,0.6577422074145741,1.988473296429341,0.011388925,0.06902323,0.00014837921,0.14945972,0.0049510254,0.03456808,0.03201442,1.0
5100000,0.76292175,366.0135135135135,0.21635641,0.8502274,0.5123134938043516,0.5123134938043516,3.2429271402038835,0.10879635,0.07068529,0.00014745173,0.14915057,0.0049201404,0.027610231,0.032985892,1.0
5130000,0.6579237,451.50704225352115,0.13008434,0.67925143,0.3230056124673763,0.3230056124673763,2.738907873394414,0.0066214786,0.06861852,0.00014652373,0.14884122,0.0048892386,0.031972878,0.030868504,1.0
5160000,0.58137774,327.9,0.22189368,0.7720456,0.522966956190013,0.522966956190013,2.1670482998730938,0.007964816,0.07030037,0.00014562199,0.14854066,0.0048592114,0.031698577,0.041029237,1.0
5190000,0.74730515,344.0,0.16154161,0.7963275,0.5698436187072233,0.5698436187072233,2.083501318859106,0.00748631,0.066843174,0.00014472497,0.14824162,0.0048293397,0.032193102,0.044959314,1.0
5220000,0.76965535,527.8701298701299,0.10665388,0.68429375,0.2093605010917312,0.2093605010917312,3.6338012609875907,0.006641369,0.06995128,0.00014382556,0.14794183,0.0047993893,0.032305483,0.03677972,1.0
5250000,0.71253157,317.4925373134328,0.18490666,0.6987847,0.5905293934047222,0.5905293934047222,2.1451961940346176,0.008103871,0.067544825,0.00014293172,0.1476439,0.0047696237,0.027943196,0.031652454,1.0
5280000,0.7577525,491.40677966101697,0.11645024,0.7760678,0.27119319620779003,0.27119319620779003,2.9984973324936326,0.009447606,0.06959288,0.00014203461,0.14734484,0.0047397497,0.030239401,0.035781402,1.0
5310000,0.7663175,443.5487804878049,0.16093522,0.7707574,0.33682924281896615,0.33682924281896615,2.879992608753283,0.009824221,0.06983549,0.00014113566,0.14704518,0.004709815,0.03728953,0.03850717,1.0
5340000,0.7025231,332.6829268292683,0.18900134,0.78195727,0.5697048599036728,0.5697048599036728,2.152599752880633,0.013721499,0.07097112,0.00014024737,0.14674911,0.0046802354,0.029880729,0.04821397,1.0
5370000,0.73274416,413.3066666666667,0.18586248,0.89279115,0.42661331355571747,0.42661331355571747,3.818216344093283,0.05167991,0.068044595,0.0001393576,0.1464525,0.0046506054,0.03985683,0.034068376,1.0
5400000,0.7206658,428.14666666666665,0.27405623,1.1915896,0.3850959755976995,0.3850959755976995,3.005504541272918,1.0056099,0.06882646,0.00013845341,0.14615111,0.004620496,0.16358878,0.04149314,1.0
5430000,0.7444799,385.56716417910445,0.49117833,1.1491661,0.43523580558709246,0.43523580558709246,10.151612975676336,1.7080059,0.06852923,0.00013755457,0.14585151,0.004590566,0.04240986,0.03289741,1.0
5460000,0.66218114,448.72972972972974,0.13618556,0.8437047,0.3890134899600132,0.3890134899600132,4.746199433396042,0.016425151,0.067560464,0.00013665805,0.14555266,0.0045607104,0.03993392,0.04503482,1.0
5490000,0.63696986,331.09473684210525,0.17420895,0.826602,0.5530526163546663,0.5530526163546663,2.332307413989972,0.0111531615,0.065564506,0.000135762,0.145254,0.004530873,0.037374552,0.046230976,1.0
5520000,0.6840565,387.8142857142857,0.14870417,0.76659596,0.4263628373188632,0.4263628373188632,2.7871487557788246,0.006859818,0.06843371,0.0001348681,0.14495601,0.0045011058,0.03277838,0.03487884,1.0
5550000,0.73029035,412.86538461538464,0.11400434,0.842869,0.3947422874088471,0.3947422874088471,2.607558243728888,0.0074452786,0.0701527,0.00013397653,0.14465882,0.0044714166,0.029010268,0.03365024,1.0
5580000,0.62386674,483.12359550561797,0.14023432,0.92728513,0.2695100875885299,0.2695100875885299,3.373821017824197,0.01346677,0.06490402,0.00013308451,0.14436148,0.0044417116,0.038867418,0.041715436,1.0
5610000,0.6341038,285.765306122449,0.20657657,0.78392816,0.601924475586536,0.601924475586536,2.0622329523273724,0.0093537,0.07024117,0.0001321782,0.14405939,0.004411532,0.03333689,0.034403063,1.0
5640000,0.66635734,340.63380281690144,0.05006092,0.90881974,0.5466168844993685,0.5466168844993685,2.3872269807567057,0.038811002,0.06960693,0.00013124688,0.14374892,0.0043805186,0.03216562,0.039822206,1.0
5670000,0.6369266,464.3170731707317,0.1761931,0.75639343,0.3084098535739345,0.3084098535739345,2.9834720103622034,0.0069849123,0.067437045,0.00013033059,0.1434435,0.004350007,0.035799585,0.038904745,1.0
5700000,0.67549086,314.2894736842105,0.16923088,0.72653174,0.6058420932018443,0.6058420932018443,1.8858227039148148,0.006865453,0.069318816,0.00012943563,0.14314519,0.0043202043,0.030638114,0.038210787,1.0
5730000,0.73991793,390.64383561643837,0.1284963,0.7536341,0.4253567379672785,0.4253567379672785,2.683727459881354,0.008142633,0.07139354,0.00012854514,0.14284836,0.004290551,0.03426056,0.03497643,1.0
5760000,0.62390167,344.73873873873873,0.21971107,0.750112,0.5561188988991685,0.5561188988991685,2.2648970935963564,0.008991363,0.07141842,0.00012765794,0.14255263,0.004261007,0.03630983,0.029840397,1.0
5790000,0.6709564,326.22058823529414,0.18349275,0.73649126,0.5707793966593111,0.5707793966593111,2.0610245115205865,0.0073599154,0.06895951,0.00012676444,0.1422548,0.004231253,0.033242423,0.04542637,1.0
5820000,0.6880464,342.37113402061857,0.22818553,0.7713932,0.5647958611551019,0.5647958611551019,2.4008105788667944,0.007932608,0.06458884,0.00012587245,0.14195748,0.0042015505,0.032797236,0.037574265,1.0
5850000,0.70388347,299.40816326530614,0.22746117,0.79053766,0.6139541485657295,0.6139541485657295,1.9272594478437288,0.010858277,0.066621274,0.0001249512,0.14165038,0.0041708727,0.031199694,0.032574624,1.0
5880000,0.68741167,378.21176470588233,0.2080899,0.7582748,0.5007264179916218,0.5007264179916218,2.4415361735402423,0.008265554,0.07297103,0.00012404929,0.14134973,0.0041408394,0.036361728,0.027038988,1.0
5910000,0.66331875,341.23809523809524,-0.2078737,1.3089122,0.551561885557714,0.551561885557714,8.3231658268986,3.6934216,0.06907253,0.0001231773,0.14105909,0.004111802,0.10459165,0.056670465,1.0
5940000,0.64628506,342.34831460674155,0.20113721,0.9616429,0.5072636193680492,0.5072636193680492,7.416965252854755,0.016498115,0.06833205,0.00012227787,0.14075926,0.0040818513,0.040653516,0.03917723,1.0
5970000,0.66418517,337.42528735632186,0.22323573,0.8550389,0.5351057276129723,0.5351057276129723,2.4333056822718904,0.0109778,0.069763236,0.00012135504,0.14045165,0.0040511205,0.034889117,0.04460096,1.0
6000000,0.7024989,327.34831460674155,0.21682434,0.7840155,0.5647599851919545,0.5647599851919545,2.1578141251061527,0.009310805,0.07059591,0.00012042969,0.14014322,0.0040203067,0.034795407,0.040463943,1.0
6030000,0.65850335,354.42105263157896,0.19469163,0.78096896,0.5007420890033245,0.5007420890033245,2.44569176822092,0.010259674,0.071919315,0.00011953349,0.13984446,0.003990463,0.03144441,0.033141088,1.0
6060000,0.6514401,434.38461538461536,0.15252037,0.734208,0.39346560451667756,0.39346560451667756,2.58952104774653,0.008263198,0.06840882,0.00011863814,0.13954602,0.0039606476,0.032540828,0.039138846,1.0
6090000,0.6886281,450.1746031746032,0.10244628,0.66513765,0.3366444219672491,0.3366444219672491,2.802199847286656,0.0059345257,0.07068878,0.00011772413,0.13924135,0.0039302115,0.027100077,0.03516005,1.0
6120000,0.6797148,466.0595238095238,0.13587505,0.7410029,0.3040305660051458,0.3040305660051458,2.8692727922461927,0.016210614,0.07151427,0.000116828145,0.13894269,0.0039003745,0.037477966,0.036164556,1.0
6150000,0.6853688,309.76190476190476,0.18063994,0.7618527,0.5711309362557673,0.5711309362557673,2.2728270391678613,0.017119506,0.07199104,0.000115930925,0.13864361,0.0038704972,0.029884145,0.03094192,1.0
6180000,0.63198054,417.0483870967742,0.01865014,1.1931113,0.40542255846723435,0.40542255846723435,4.411524685099721,0.07444767,0.070920885,0.00011505632,0.13835208,0.003841373,0.03251398,0.031839542,1.0
6210000,0.63111556,391.03409090909093,0.1186733,0.9209469,0.38155225215649063,0.38155225215649063,2.9897950443767267,0.0467495,0.07562696,0.00011417533,0.13805841,0.0038120362,0.031895522,0.027347494,1.0
6240000,0.6288635,382.962962962963,0.11642464,1.0262653,0.44410615340795045,0.44410615340795045,3.8014816589377545,0.17585042,0.06838218,0.000113276146,0.13775869,0.0037820935,0.040629897,0.033298727,1.0
6270000,0.6464169,401.40625,0.12534088,0.80515575,0.3953499774215743,0.3953499774215743,2.9515846043941565,0.030456427,0.070813425,0.000112375295,0.1374584,0.003752095,0.034449816,0.03231636,1.0
6300000,0.58439475,401.961038961039,0.0963521,0.8521511,0.47424997928503315,0.47424997928503315,3.312472967332915,0.103937015,0.0675736,0.000111468544,0.13715614,0.0037219003,0.034987725,0.04644078,1.0
6330000,0.6181506,378.01234567901236,0.13806027,0.8729284,0.46173578399566956,0.46173578399566956,3.889432578186654,0.11852036,0.07444803,0.00011056871,0.13685621,0.0036919354,0.03868506,0.044093244,1.0
6360000,0.5652814,331.78761061946904,0.23854187,0.8013106,0.5655859466315362,0.5655859466315362,2.3485828630887626,0.009298593,0.069377415,0.00010964774,0.13654922,0.0036612672,0.031803768,0.027917331,1.0
6390000,0.61329955,315.42528735632186,0.2185055,0.8404341,0.6040735462273674,0.6040735462273674,2.8676554221959636,0.36077693,0.073699616,0.000108751716,0.13625054,0.00363143,0.033247855,0.038025018,1.0
6420000,0.53650653,288.9805825242718,-0.37983933,0.25945294,0.6818795968027949,0.6818795968027949,2.8816013602015462,11.097274,0.06943462,0.00010784852,0.1359495,0.0036013538,0.33889446,0.03860081,1.0
6450000,0.5757475,377.93548387096774,0.14528131,0.90170616,0.5090709452427202,0.5090709452427202,14.194034082634795,0.0082265865,0.07037356,0.00010693154,0.13564382,0.0035708179,0.03429896,0.029327001,1.0
6480000,0.5600074,410.38271604938274,0.14437957,0.79157025,0.4290394859365475,0.4290394859365475,3.013692056314652,0.009055102,0.07083248,0.00010604627,0.13534874,0.0035413385,0.031781342,0.028523756,1.0
6510000,0.49418074,336.9425287356322,0.0021834217,0.91613305,0.5250413612216368,0.5250413612216368,2.2840226066095393,0.01949346,0.06861241,0.00010514399,0.13504797,0.0035112926,0.031614974,0.02871588,1.0
6540000,0.5547561,475.1475409836066,-0.33985618,0.9402027,0.2788327630670344,0.2788327630670344,4.2635995292517,1.2413362,0.06700464,0.000104248604,0.13474952,0.003481476,0.03506516,0.030622283,1.0
6570000,0.5734916,317.2173913043478,0.15178484,0.7616878,0.5740304194876681,0.5740304194876681,2.5392467959571388,0.015104564,0.06735559,0.00010335698,0.13445231,0.0034517848,0.033416804,0.025767023,1.0
6600000,0.5045221,349.67021276595744,0.04629221,0.7032806,0.5281999834602878,0.5281999834602878,2.2821721361038745,0.19221576,0.06745596,0.00010244891,0.1341496,0.0034215464,0.026114762,0.012427406,1.0
6630000,0.56435466,294.8378378378378,0.23474786,0.6854856,0.5916785554561231,0.5916785554561231,1.6212633636543095,0.038015045,0.06650149,0.00010154514,0.13384834,0.003391451,0.028243452,0.020901388,1.0
6660000,0.55006397,276.49411764705883,0.22639997,0.76944655,0.6293246916111778,0.6293246916111778,1.7275716032285025,0.00715385,0.06694668,0.00010065305,0.133551,0.0033617443,0.030325463,0.031396933,1.0
6690000,0.54763305,424.046875,0.14707443,0.783841,0.46652810310479254,0.46652810310479254,2.5033957077503146,0.007630374,0.06936356,9.9762015e-05,0.13325398,0.0033320729,0.029650064,0.031599093,1.0
6720000,0.55134076,384.24038461538464,0.22220166,0.8361336,0.4521942137239071,0.4521942137239071,3.2406829646788538,0.033816967,0.07066786,9.887192e-05,0.1329573,0.0033024328,0.036361217,0.026682002,1.0
6750000,0.63083804,296.7113402061856,0.20332214,0.76312387,0.6413896771282265,0.6413896771282265,2.134101754218849,0.009767821,0.06411928,9.79745e-05,0.13265814,0.0032725486,0.031424426,0.02554244,1.0
6780000,0.6206512,271.68131868131866,0.22929588,0.7569516,0.6513516346176902,0.6513516346176902,1.7504642892956406,0.008560198,0.06921341,9.707699e-05,0.13235898,0.0032426615,0.029189,0.026376063,1.0
6810000,0.6065309,395.31168831168833,0.17652589,0.73851365,0.4227584221146323,0.4227584221146323,2.4854806905443017,0.008698751,0.0640275,9.615149e-05,0.13205047,0.0032118424,0.026773877,0.020296557,1.0
6840000,0.5426699,391.5326086956522,0.17557412,0.7426093,0.4235651975740557,0.4235651975740557,2.2423963741925745,0.009070027,0.07039671,9.5251824e-05,0.13175058,0.0031818834,0.0314889,0.025758293,1.0
