Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
4590000,1.3852323,0.0006149579,0.99076825,0.7311402,0.07166823,0.00016273926,0.15424639,0.0054292157,0.17685288,0.17555466,None,-0.7910998333245516,-0.7910998333245516,79.90365925431252,1.0
4620000,1.3545845,-0.005318237,0.78831,0.0009548202,0.069113575,0.00016186375,0.15395457,0.0054000607,0.052696466,0.032145966,None,None,None,None,1.0
4650000,1.2088152,-0.005205794,0.62729174,0.001000867,0.0686277,0.00016094213,0.15364738,0.0053693713,0.046165235,0.024538051,None,None,None,None,1.0
4680000,1.2252916,-0.0062185284,0.5678222,0.0008216182,0.064750075,0.00016002053,0.15334016,0.005338682,0.056022294,0.044076167,9999.0,-0.6698816647774286,-0.6698816647774286,132.30732961405408,1.0
4710000,1.3922124,-0.009513753,0.8696949,0.09697026,0.0689397,0.00015913926,0.1530464,0.0053093354,0.058202997,0.073605634,None,-0.8596998152788728,-0.8596998152788728,136.4342831671238,1.0
4740000,1.3156917,-0.006348616,0.5565424,0.00024744179,0.07088489,0.00015826375,0.15275455,0.0052801813,0.042693418,0.047053467,None,None,None,None,1.0
4770000,1.3436804,-0.005929341,0.5098519,0.25513452,0.07149063,0.00015734213,0.15244734,0.0052494914,0.056459755,0.10203382,None,None,None,None,1.0
4800000,1.2851481,-0.0028229663,0.79589045,0.034808394,0.07110644,0.00015642054,0.15214014,0.0052188016,0.04797173,0.12238681,9999.0,-0.7626544028541751,-0.7626544028541751,89.1476265899837,1.0
4830000,1.2156318,-0.007463381,0.8417348,0.5485176,0.07203615,0.00015553925,0.1518464,0.005189455,0.056404285,0.0955855,None,-0.7085998599650338,-0.7085998599650338,52.14814627170563,1.0
4860000,1.3319397,-0.006272148,0.6673476,0.0009796044,0.07092853,0.00015466374,0.15155455,0.0051603005,0.03670811,0.079415105,None,None,None,None,1.0
4890000,1.4110893,-0.0074392743,0.6989636,0.00095039763,0.069369316,0.00015374213,0.15124735,0.0051296116,0.04377144,0.06887088,None,None,None,None,1.0
4920000,1.340144,-0.008769925,0.5234018,0.00040069813,0.07198753,0.00015282056,0.15094016,0.005098922,0.034235373,0.04404236,9999.0,-0.7238180324625731,-0.7238180324625731,93.55233576826073,1.0
4950000,1.2056422,-0.008091321,0.7413364,0.5227754,0.07095966,0.00015193928,0.15064639,0.0050695757,0.10673444,0.08962813,None,-0.7653998272726312,-0.7653998272726312,113.53447534888983,1.0
4980000,1.1562438,-0.007283897,0.6412189,0.00067377824,0.07188116,0.00015106374,0.15035458,0.00504042,0.040949035,0.058800757,None,None,None,None,1.0
5010000,1.3511746,-0.006115961,0.5718223,0.00046926347,0.07148838,0.00015014214,0.15004736,0.005009731,0.037117925,0.070143744,None,None,None,None,1.0
5040000,1.3307352,-0.006026345,0.55995786,0.0010332008,0.0660538,0.00014922053,0.14974017,0.004979042,0.04488813,0.07608978,9999.0,-0.7382816426688805,-0.7382816426688805,103.24030960926956,1.0
5070000,1.3180395,-0.011811053,0.65276796,0.0122006945,0.072554015,0.00014833926,0.14944638,0.0049496954,0.04733906,0.21542653,None,-0.6657998415175825,-0.6657998415175825,104.57434448599815,1.0
5100000,1.1469934,-0.009622936,0.43605074,0.0007945749,0.07055148,0.00014746375,0.14915454,0.004920541,0.033488862,0.21530195,None,None,None,None,1.0
5130000,1.4587371,-0.00945829,0.4203632,0.000615501,0.071867384,0.00014654214,0.14884734,0.004889851,0.039454874,0.102938816,None,None,None,None,1.0
5160000,1.3225249,-0.008320301,0.49107486,0.013950193,0.07082414,0.00014562054,0.14854017,0.0048591616,0.039852683,0.04618602,9999.0,-0.9073816223641519,-0.9073816223641519,55.515667737884954,1.0
5190000,1.3733314,-0.010428413,0.50208545,0.0018182498,0.068399735,0.00014473927,0.1482464,0.0048298156,0.047787912,0.04102489,None,-0.8918998066801578,-0.8918998066801578,25.017271131277084,1.0
5220000,1.3611233,-0.010012841,0.5495192,0.0008294409,0.06605618,0.00014386374,0.14795455,0.00480066,0.0406728,0.031031737,None,None,None,None,1.0
5250000,1.4692538,-0.010358703,0.62873274,0.0018645811,0.07044764,0.00014294214,0.14764737,0.004769971,0.040878326,0.08456902,None,None,None,None,1.0
5280000,1.5672485,-0.011008302,0.6907811,0.0069507277,0.066348895,0.00014202054,0.14734016,0.0047392817,0.04899515,0.030698884,9999.0,-0.8827543531925502,-0.8827543531925502,55.76187255335125,1.0
5310000,1.4646541,-0.010978851,0.99769145,0.048432563,0.07316774,0.00014113927,0.14704639,0.004709935,0.09133422,0.04454749,None,-0.9112997960764915,-0.9112997960764915,45.29892323166132,1.0
5340000,1.5199839,-0.006467951,0.8642765,0.0025827368,0.06949889,0.00014026374,0.14675456,0.00468078,0.041440286,0.063500404,None,None,None,None,1.0
5370000,1.0570939,-0.0036523617,0.7321664,0.0010793279,0.06868494,0.00013934216,0.14644738,0.0046500913,0.027631953,0.0256581,None,None,None,None,1.0
5400000,0.967615,-0.0032767516,0.66172534,0.0011067502,0.06822045,0.00013842054,0.14614016,0.004619402,0.03270649,0.026886046,9999.0,-0.685436195238832,-0.685436195238832,59.43938747183843,1.0
5430000,1.177934,-0.0069453716,0.44496968,0.08326456,0.07183772,0.00013753929,0.1458464,0.004590055,0.0329034,0.025627797,None,-0.6839998383074999,-0.6839998383074999,45.32230203598738,1.0
5460000,1.3240504,-0.007455569,0.2955252,8.206578e-05,0.06576037,0.00013666374,0.14555454,0.0045609004,0.024311533,0.061425544,None,None,None,None,1.0
5490000,1.3992095,-0.008236162,0.2530935,0.0005815747,0.0694321,0.00013574214,0.14524734,0.004530211,0.019456899,0.031939395,None,None,None,None,1.0
5520000,1.337656,-0.009305117,0.7861466,0.010116238,0.07385506,0.00013482054,0.14494017,0.004499522,0.03653087,0.04089556,9999.0,-0.7983543699480254,-0.7983543699480254,50.05429794283753,1.0
5550000,1.541556,-0.0059896945,0.92482215,0.004828453,0.072901286,0.00013393926,0.14464639,0.004470175,0.040806957,0.0446097,None,-0.8270998285152018,-0.8270998285152018,20.88652392476797,1.0
5580000,1.7746538,-0.0065642707,0.73692554,0.010837758,0.072360024,0.00013306373,0.14435455,0.0044410205,0.027613645,0.036118127,None,None,None,None,1.0
5610000,1.6056365,-0.008846574,0.7446815,0.009505375,0.06909736,0.00013214214,0.14404736,0.0044103316,0.038120713,0.04603255,None,None,None,None,1.0
5640000,1.3905755,-0.0067993393,0.98485506,0.0024271621,0.068158776,0.00013122056,0.14374016,0.004379642,0.02488973,0.03939116,9999.0,-0.8203816346570172,-0.8203816346570172,44.80472729490562,1.0
5670000,1.2840245,0.008185021,1.0479456,0.7800965,0.07122265,0.00013033928,0.14344639,0.0043502953,0.10375808,0.09044637,None,-0.8506998145021498,-0.8506998145021498,28.77267538383603,1.0
5700000,1.3499315,-0.007664122,0.68630135,0.0012087815,0.06953661,0.00012946375,0.14315458,0.0043211407,0.036189333,0.03819841,None,None,None,None,1.0
5730000,1.3677527,-0.007867888,0.55338174,0.00049864716,0.06960236,0.00012854215,0.14284736,0.0042904513,0.030755442,0.059345473,None,None,None,None,1.0
5760000,1.2330197,-0.0048844325,0.40273386,0.00053533714,0.07079919,0.00012762056,0.14254017,0.0042597624,0.029325202,0.037468396,9999.0,-0.8509816509586844,-0.8509816509586844,110.1169017383998,1.0
5790000,1.3337204,-0.008287244,0.398162,0.03688579,0.07021971,0.00012673928,0.14224641,0.0042304154,0.03483355,0.061827566,None,-0.7686998676508665,-0.7686998676508665,91.58135226368904,1.0
5820000,1.3127851,-0.004354038,0.66720766,0.022100184,0.0703651,0.00012586373,0.14195454,0.004201261,0.05354818,0.08988497,None,None,None,None,1.0
5850000,1.5921099,-0.0041668247,0.6849094,0.0011001604,0.06965813,0.00012494213,0.14164737,0.0041705715,0.03557685,0.074887484,None,None,None,None,1.0
5880000,1.617394,-0.006673915,0.667252,0.010508021,0.067656614,0.00012402055,0.14134017,0.0041398825,0.035461716,0.1087293,9999.0,-0.6536271176089279,-0.6536271176089279,62.17911132035608,1.0
5910000,1.1059173,-0.014822152,1.1693615,0.027431495,0.07086511,0.00012313928,0.14104639,0.0041105356,0.05223091,0.057878535,None,-0.7077998511958867,-0.7077998511958867,33.13371665030718,1.0
5940000,1.1497577,-0.008112093,0.60802114,0.0006582683,0.06854587,0.00012226375,0.14075457,0.0040813806,0.03404826,0.06082391,None,None,None,None,1.0
5970000,1.1874753,-0.007658442,0.49618965,0.0025482906,0.07362838,0.00012134215,0.14044736,0.0040506916,0.034888953,0.07320176,None,None,None,None,1.0
6000000,1.1514907,-0.005931785,0.4023211,0.0006949868,0.06848716,0.00012042055,0.14014016,0.004020002,0.029980477,0.057047613,9999.0,-0.8014816503379155,-0.8014816503379155,54.85167695776644,1.0
6030000,0.9848452,-0.0067587923,0.48580095,0.0016820552,0.0675083,0.000119539276,0.1398464,0.0039906558,0.030227236,0.031602874,None,-0.8745998142985627,-0.8745998142985627,35.281166192144156,1.0
6060000,1.2978735,-0.008264304,0.56100893,0.0013697234,0.070938334,0.000118663746,0.13955456,0.0039615007,0.02849755,0.047810663,None,None,None,None,1.0
6090000,1.3590624,0.003033388,0.89897454,0.00422616,0.06946899,0.00011774214,0.13924737,0.0039308113,0.046452235,0.05469928,None,None,None,None,1.0
6120000,1.2132384,0.0014668057,0.7958832,0.012541083,0.06795689,0.00011682055,0.13894017,0.0039001224,0.044290226,0.051135413,9999.0,-0.7085362145338546,-0.7085362145338546,48.3985079984096,1.0
6150000,0.94681865,0.0022659618,0.8177952,1.0818647,0.07300831,0.00011593927,0.13864642,0.0038707752,0.06205476,0.1044254,None,-0.6674998515518382,-0.6674998515518382,30.07597916200757,1.0
6180000,1.08983,-0.005682808,0.49087295,0.0006336031,0.0707559,0.000115063754,0.13835454,0.0038416206,0.030337626,0.13491465,None,None,None,None,1.0
6210000,1.1705289,-0.0067621,0.38917026,0.0011525932,0.06750144,0.00011414215,0.13804737,0.0038109315,0.030262437,0.07517491,None,None,None,None,1.0
6240000,1.2385921,-0.008069615,0.44073722,0.00039059977,0.06974756,0.00011322055,0.13774016,0.003780242,0.03457068,0.037335545,9999.0,-0.7468816693448885,-0.7468816693448885,115.51230191947384,1.0
6270000,1.1690515,-0.005914274,0.49283978,0.040351223,0.06767778,0.00011233927,0.13744639,0.0037508954,0.04734466,0.06903612,None,-0.8958997915033251,-0.8958997915033251,68.36193785443902,1.0
