Steps,Policy/Entropy,Environment/Lesson/PathFinding,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training 
6900000,0.6960288,15.0,0.36670068,0.45975128,0.0022329732,0.06775791,0.00025868387,0.18622793,0.008624172,0.012489918,0.018337531,222.327868852459,0.6973245738104719,0.6973245738104719,0.5859500536824898,1.0
6930000,0.711644,15.0,0.32521802,0.49047917,0.0022995216,0.06944088,0.00025850476,0.18616824,0.008618209,0.013737572,0.031080483,253.2566371681416,0.6317451185489122,0.6317451185489122,0.7479952922764654,1.0
6960000,0.8096243,15.0,0.24029946,0.48323292,0.0021553072,0.07033193,0.00025832633,0.18610878,0.008612266,0.014192948,0.033318806,335.44871794871796,0.4868531463832795,0.4868531463832795,1.0408322605528408,1.0
6990000,0.859773,15.0,0.22015141,0.47732803,0.002213844,0.0667622,0.0002581471,0.18604901,0.008606298,0.014164816,0.035582103,416.51851851851853,0.342387474514544,0.342387474514544,1.3644991085398943,1.0
7020000,0.87939894,15.0,0.23204246,0.4581596,0.0018581065,0.073697366,0.00025796643,0.1859888,0.008600281,0.016164994,0.042636227,366.8101265822785,0.4359449782408774,0.4359449782408774,1.2899824667023494,1.0
7050000,0.8524371,15.0,0.31745932,0.4327896,0.0019417653,0.06655822,0.00025778727,0.18592909,0.0085943155,0.014067911,0.028848141,279.8363636363636,0.5928199819543145,0.5928199819543145,0.9239606766368855,1.0
7080000,0.8898181,15.0,0.27546942,0.41899404,0.0017687286,0.0690222,0.0002576085,0.18586949,0.008588363,0.014770336,0.03446186,341.24175824175825,0.47185272723436356,0.47185272723436356,1.1024243365256832,1.0
7110000,0.8463358,15.0,0.3096578,0.5065482,0.0020332353,0.06781108,0.00025743066,0.18581021,0.008582439,0.014788063,0.03366551,282.6082474226804,0.6039401904209373,0.6039401904209373,0.9432153134203526,1.0
7140000,0.8027875,15.0,0.36124542,0.54854745,0.0024940914,0.07054474,0.00025725426,0.18575144,0.008576566,0.013271588,0.024458949,263.30232558139534,0.6203581219495728,0.6203581219495728,0.8117078054342564,1.0
7170000,0.8979515,15.0,0.25720766,0.5009531,0.0024455665,0.0661376,0.00025706878,0.1856896,0.00857039,0.013547907,0.03093542,251.8586956521739,0.6366417412901972,0.6366417412901972,0.7421235833675243,1.0
7200000,0.75395155,15.0,0.34051222,0.5436825,0.002643579,0.068356015,0.00025688435,0.18562813,0.008564248,0.012867772,0.022031913,278.59375,0.5831007576266001,0.5831007576266001,0.821230188596907,1.0
7230000,0.8579834,15.0,0.30848348,0.51773316,0.0024035606,0.07228387,0.00025670798,0.18556933,0.008558374,0.013523352,0.029469538,278.48936170212767,0.6257106211591275,0.6257106211591275,0.7825995478779078,1.0
7260000,1.0796192,15.0,0.14718844,0.45837522,0.001996173,0.06777264,0.00025653007,0.18551002,0.008552451,0.014332086,0.040520668,387.38666666666666,0.34581064522266386,0.34581064522266386,1.2871219131847222,1.0
7290000,0.90494525,15.0,0.26007274,0.4825706,0.0026335355,0.066196635,0.00025635253,0.18545084,0.008546539,0.013564001,0.030380651,294.85714285714283,0.5320089899741851,0.5320089899741851,0.9032908587943058,1.0
7320000,0.8585476,15.0,0.35021752,0.521129,0.0023189217,0.06971417,0.00025616997,0.18538998,0.008540458,0.012501053,0.03153481,280.9396551724138,0.6095623781538417,0.6095623781538417,0.8062237115998745,1.0
7350000,0.8320677,15.0,0.3250471,0.4914396,0.00269111,0.06791805,0.00025598524,0.1853284,0.008534306,0.011847353,0.023191402,232.91228070175438,0.6851571286762399,0.6851571286762399,0.6412285579634565,1.0
7380000,0.8224337,15.0,0.2960737,0.494504,0.002468425,0.06921277,0.000255806,0.18526866,0.008528339,0.012473258,0.021090223,276.55445544554453,0.6065744930038265,0.6065744930038265,0.7335654770517174,1.0
7410000,0.81135535,15.0,0.27393904,0.449255,0.002304531,0.067850135,0.00025562785,0.18520929,0.008522406,0.012152745,0.021878289,327.6666666666667,0.4899456083629895,0.4899456083629895,0.8434146374443691,1.0
7440000,0.7867622,15.0,0.3222217,0.4675194,0.3343999,0.066494234,0.00025544866,0.18514954,0.008516437,0.018891659,0.03152782,257.6666666666667,0.6172633185361822,0.6172633185361822,1.7739587146866447,1.0
7470000,0.7811687,15.0,0.3444903,0.4320858,0.0025663706,0.069648944,0.0002552693,0.18508974,0.008510464,0.013323986,0.027742742,235.56034482758622,0.6781896424704584,0.6781896424704584,0.6662221814883102,1.0
7500000,0.93593884,15.0,0.28616473,0.4117822,0.0022107689,0.066780604,0.00025508896,0.18502964,0.008504461,0.014373265,0.047731817,290.2291666666667,0.5847124822127322,0.5847124822127322,0.9283498005267271,1.0
7530000,1.0038016,15.0,0.27191326,0.4766265,0.0022065367,0.070138715,0.0002549096,0.18496986,0.008498488,0.015395055,0.050813884,341.4597701149425,0.4630367594032452,0.4630367594032452,1.2424153568993868,1.0
7560000,0.8828217,15.0,0.33810437,0.5204668,0.002769029,0.06720315,0.00025473052,0.18491016,0.008492525,0.013715021,0.030929506,290.3125,0.5935589148263846,0.5935589148263846,0.9360631419923655,1.0
7590000,1.017079,15.0,0.23436484,0.49442792,0.0020101347,0.06854398,0.0002545489,0.18484963,0.008486479,0.013271323,0.032290675,322.53246753246754,0.5085532295626479,0.5085532295626479,1.0080576798600422,1.0
7620000,0.8563174,15.0,0.2845937,0.47714278,0.0023193588,0.06782499,0.00025437245,0.18479083,0.008480603,0.012805052,0.024865145,333.1034482758621,0.477143081418913,0.477143081418913,0.9859055847186466,1.0
7650000,1.0014695,15.0,0.19730662,0.4436249,0.0019589872,0.06943337,0.00025419486,0.1847316,0.008474687,0.012516485,0.02585501,300.18055555555554,0.5608610928886466,0.5608610928886466,0.919513186530417,1.0
7680000,0.7767686,15.0,0.301214,0.4850775,0.0025711965,0.07142345,0.00025401058,0.18467018,0.008468551,0.012004267,0.022294559,327.5,0.5057508571628939,0.5057508571628939,0.917138463392723,1.0
7710000,0.8085983,15.0,0.3820503,0.51998353,0.002339239,0.06915421,0.00025382647,0.1846088,0.00846242,0.011592354,0.0165275,241.61261261261262,0.6502162014713159,0.6502162014713159,0.5886040890215989,1.0
7740000,0.79517865,15.0,0.33260715,0.4853187,0.0023825483,0.070752256,0.0002536469,0.18454897,0.008456441,0.012423246,0.025786517,264.1111111111111,0.6503794701435627,0.6503794701435627,0.7035015233370483,1.0
7770000,0.87733734,15.0,0.32315385,0.48945758,0.0020696355,0.06844049,0.00025346567,0.18448855,0.008450406,0.014213808,0.03493162,272.1142857142857,0.6029769028895177,0.6029769028895177,0.7957476949175963,1.0
7800000,0.9557273,15.0,0.22733085,0.4560677,0.0016327723,0.071716726,0.0002532872,0.18442905,0.008444463,0.014659239,0.038058035,348.8484848484849,0.4579372966467445,0.4579372966467445,1.1865955210888564,1.0
7830000,0.8097476,15.0,0.26206633,0.45552754,0.0020748456,0.07517568,0.00025311016,0.18437004,0.008438567,0.012705595,0.0301552,375.188679245283,0.4077282784120092,0.4077282784120092,1.2420509121960626,1.0
7860000,0.76201946,15.0,0.32104278,0.48604873,0.0018776265,0.069706924,0.000252932,0.18431064,0.008432635,0.0126697095,0.023944741,256.9904761904762,0.6643653691101533,0.6643653691101533,0.7023613148574861,1.0
7890000,0.8662551,15.0,0.29705626,0.49303922,0.0019347115,0.0687189,0.00025275344,0.18425114,0.00842669,0.013479054,0.031217676,282.9183673469388,0.5776282654266165,0.5776282654266165,0.878982540182393,1.0
7920000,0.86505675,15.0,0.3193146,0.49684957,0.0025044899,0.06981312,0.0002525736,0.1841912,0.008420699,0.012666301,0.02775559,304.49074074074076,0.5380092421201644,0.5380092421201644,0.8799741263156412,1.0
7950000,0.84847987,15.0,0.32143518,0.49568322,0.04087114,0.0650907,0.0002523895,0.18412982,0.00841457,0.014358758,0.025268318,317.57954545454544,0.5459886189888824,0.5459886189888824,1.3862357639485376,1.0
7980000,0.88987476,15.0,0.27215922,0.4495826,0.0018950804,0.06940048,0.0002522034,0.18406782,0.008408372,0.012808303,0.02573457,362.95604395604397,0.46215728268529593,0.46215728268529593,1.038616641131596,1.0
8010000,0.9139595,15.0,0.23197912,0.40931335,0.0017357152,0.06807296,0.00025202538,0.18400845,0.008402444,0.012262553,0.02257652,335.62820512820514,0.4936623169810741,0.4936623169810741,1.0001019590667315,1.0
8040000,0.9403737,15.0,0.2260477,0.45384818,0.0016947322,0.070346914,0.00025184543,0.18394849,0.008396452,0.013225307,0.02688085,377.30555555555554,0.4261675417624615,0.4261675417624615,1.159354723417326,1.0
8070000,0.77996,15.0,0.28408444,0.513859,0.0019547637,0.07219462,0.00025166798,0.18388931,0.008390543,0.012871754,0.023493458,390.6333333333333,0.40393843812929403,0.40393843812929403,1.1291859608532473,1.0
8100000,0.84624887,15.0,0.28439632,0.5450887,0.0020107173,0.06605871,0.00025148937,0.1838298,0.008384596,0.013035058,0.023891423,324.3837209302326,0.5127371903942075,0.5127371903942075,1.0220934320674386,1.0
8130000,0.9541823,15.0,0.2506162,0.56085414,0.0020567172,0.069521256,0.0002513115,0.1837705,0.0083786715,0.013899041,0.033413835,348.0365853658537,0.44454144413878277,0.44454144413878277,1.0978019311058722,1.0
8160000,1.0131097,15.0,0.20645139,0.52967393,0.0018858119,0.0700338,0.00025113247,0.1837108,0.00837271,0.013683459,0.04363943,373.358024691358,0.40429627352658615,0.40429627352658615,1.2458813851699233,1.0
8190000,0.8698746,15.0,0.25166088,0.5536364,0.0026772027,0.071229205,0.0002509548,0.1836516,0.008366792,0.012869441,0.039065387,341.90425531914894,0.46652125313561016,0.46652125313561016,1.08257903579246,1.0
8220000,0.8870584,15.0,0.27479476,0.46621343,0.0021860714,0.07053044,0.00025077545,0.18359181,0.008360821,0.011499253,0.020081123,303.25252525252523,0.5855757372096332,0.5855757372096332,0.8030093726937217,1.0
8250000,0.76336175,15.0,0.38821983,0.514147,0.0023728875,0.072734095,0.00025058983,0.18352993,0.00835464,0.011938681,0.027189076,269.7165354330709,0.6129870764430492,0.6129870764430492,0.7292014648987641,1.0
8280000,0.87737185,15.0,0.3353063,0.4799281,0.0022693288,0.06845749,0.00025040543,0.18346846,0.008348499,0.011700791,0.018688504,234.4591836734694,0.7004673084115037,0.7004673084115037,0.5992210165247099,1.0
8310000,0.7651623,15.0,0.3308022,0.46684298,0.0025930426,0.067220256,0.00025022723,0.18340907,0.008342566,0.011330095,0.016137348,276.47727272727275,0.5946636166084897,0.5946636166084897,0.6650269412537896,1.0
8340000,0.7755773,15.0,0.33354038,0.49063733,0.002387408,0.066544876,0.00025004902,0.18334968,0.008336632,0.012300591,0.02314781,227.26315789473685,0.6937385796847051,0.6937385796847051,0.5931554565189832,1.0
8370000,0.8005102,15.0,0.30079773,0.5036074,0.002692661,0.071845055,0.00024987155,0.18329051,0.008330721,0.012316661,0.037937436,314.9255319148936,0.5467148740240868,0.5467148740240868,0.8469402649974886,1.0
8400000,0.7972706,15.0,0.3180851,0.47864065,0.0026417107,0.06754668,0.0002496922,0.18323074,0.008324748,0.012971026,0.033126198,278.04273504273505,0.61078801833921,0.61078801833921,0.8087356093252062,1.0
8430000,0.7251108,15.0,0.40639094,0.52505386,0.0026363267,0.067318596,0.00024951284,0.18317094,0.008318776,0.011625059,0.02432231,230.5839416058394,0.7022749848992509,0.7022749848992509,0.6103526784915149,1.0
8460000,0.75422233,15.0,0.3751933,0.45529705,0.0025149402,0.07032629,0.00024933004,0.18311001,0.008312689,0.011026204,0.021881063,245.21186440677965,0.686886424482879,0.686886424482879,0.5943929686100554,1.0
8490000,0.79907084,15.0,0.3501799,0.45280388,0.002069863,0.06786225,0.00024914608,0.1830487,0.008306564,0.011926351,0.027684007,219.0,0.6993355204251187,0.6993355204251187,0.5526472203287273,1.0
8520000,0.7505442,15.0,0.35203448,0.48638856,0.0027190521,0.077395074,0.00024896793,0.18298931,0.008300631,0.011723875,0.029681908,309.97058823529414,0.542894099857293,0.542894099857293,0.8219550069896322,1.0
8550000,0.8372287,15.0,0.17990723,0.4280738,0.0018791204,0.06997498,0.0002487868,0.18292893,0.008294599,0.016485536,0.07335902,450.15,0.349763310700655,0.349763310700655,1.4919291623712827,1.0
8580000,0.8064762,15.0,0.20175552,0.4841924,0.0016790377,0.06335253,0.00024860847,0.18286948,0.008288661,0.016198965,0.048395745,439.6031746031746,0.37576449362020337,0.37576449362020337,1.6769188617866846,1.0
8610000,0.80302125,15.0,0.23930441,0.51587033,0.0017123049,0.067905605,0.0002484304,0.18281014,0.00828273,0.016147139,0.04526999,397.9047619047619,0.39491762711721307,0.39491762711721307,1.6317752126439968,1.0
8640000,0.8839342,15.0,0.26815072,0.51026934,0.0020316252,0.069739215,0.00024825247,0.18275082,0.008276806,0.014733859,0.038774464,335.70588235294116,0.4816166470270781,0.4816166470270781,1.1760213049350394,1.0
8670000,0.7898655,15.0,0.27545238,0.51450104,0.0018665249,0.06832646,0.00024806912,0.18268968,0.0082706995,0.014240655,0.033157162,320.8333333333333,0.4977320187444826,0.4977320187444826,1.047249495386354,1.0
8700000,0.7415972,15.0,0.3172341,0.45056322,0.0018156631,0.07161225,0.00024788993,0.18262999,0.008264734,0.012579765,0.02377209,278.3207547169811,0.5873523634814081,0.5873523634814081,0.8721025872709496,1.0
8730000,0.94072145,15.0,0.19808502,0.42484313,0.0016133698,0.06649621,0.00024771076,0.18257023,0.0082587665,0.013427155,0.031614006,367.2631578947368,0.4197026103931038,0.4197026103931038,1.0270553731947745,1.0
8760000,0.85664153,15.0,0.24934964,0.45085037,0.00190507,0.06976374,0.00024752636,0.18250875,0.008252626,0.012685435,0.030945856,332.80808080808083,0.44043797969818116,0.44043797969818116,1.041933910069056,1.0
8790000,0.704696,15.0,0.32618338,0.4932154,0.0025660587,0.066929325,0.00024734595,0.18244863,0.008246617,0.012017262,0.023725033,279.8272727272727,0.6086623668670654,0.6086623668670654,0.760290740164629,1.0
8820000,0.6123508,15.0,0.37832722,0.50832313,0.0024415501,0.06957,0.0002471663,0.18238877,0.0082406355,0.011727972,0.022168342,221.28057553956833,0.7127680994462275,0.7127680994462275,0.6098944185709959,1.0
8850000,0.5950395,15.0,0.45188856,0.5455305,0.0023305533,0.071555294,0.00024698747,0.18232915,0.008234682,0.0117934365,0.0343877,206.52739726027397,0.7336945806101367,0.7336945806101367,0.5404270789208444,1.0
8880000,0.75878793,15.0,0.3785391,0.58719283,0.6502794,0.08033254,0.0002468097,0.18226989,0.00822876,0.0388245,0.0372637,222.77981651376146,0.6854275078128237,0.6854275078128237,0.6305519786509557,1.0
8910000,0.8467547,15.0,0.24502887,0.72881234,1.0189523,0.07593014,0.00024662967,0.18220988,0.008222767,0.038737874,0.032611385,405.9166666666667,0.3439366426318884,0.3439366426318884,10.534224510161827,1.0
8940000,0.8837155,15.0,0.1879347,0.5348017,0.0026727093,0.07760847,0.0002464499,0.18214996,0.008216782,0.015103718,0.046607938,449.36046511627904,0.30085644608034806,0.30085644608034806,1.6278606261838884,1.0
8970000,0.84164995,15.0,0.2862904,0.496559,0.0025238101,0.067255884,0.00024627248,0.18209083,0.008210874,0.013264285,0.04144412,264.7927927927928,0.6372660541507814,0.6372660541507814,0.8396657413561895,1.0
9000000,0.7703802,15.0,0.29065725,0.44699213,0.0023601505,0.06901061,0.00024608933,0.18202975,0.008204773,0.012425569,0.022418495,276.7864077669903,0.6133176313311446,0.6133176313311446,0.8092224529725226,1.0
9030000,0.7572536,15.0,0.29010606,0.45269674,0.0032370237,0.06976282,0.0002459041,0.18196802,0.008198606,0.011676313,0.022098135,289.8921568627451,0.5969699837267399,0.5969699837267399,0.7815264673903585,1.0
9060000,0.7303466,15.0,0.31611732,0.53315395,0.0029193838,0.06763586,0.0002457265,0.18190882,0.00819269,0.0114924535,0.020261863,302.0090909090909,0.5701592739968173,0.5701592739968173,0.7414832616748239,1.0
9090000,0.76993644,15.0,0.27108264,0.56447303,0.0039977464,0.06679247,0.00024554867,0.18184957,0.00818677,0.011190409,0.019875098,284.9130434782609,0.6063260674962531,0.6063260674962531,0.702360668852318,1.0
9120000,0.7847698,15.0,0.26834798,0.5756457,0.0033007695,0.06555601,0.0002453704,0.18179013,0.008180834,0.01149224,0.026068373,342.6363636363636,0.4754565426647061,0.4754565426647061,0.8257832401573206,1.0
9150000,0.6074665,15.0,0.37450328,0.6756085,0.004343444,0.06579277,0.00024519043,0.18173014,0.008174839,0.010503942,0.019323606,236.4724409448819,0.7005023484624276,0.7005023484624276,0.5704988000903455,1.0
9180000,0.7691664,15.0,0.29797566,0.5636212,0.003185081,0.06960819,0.00024501065,0.1816702,0.008168854,0.011452503,0.036068536,350.5121951219512,0.515263395247663,0.515263395247663,0.817588140642861,1.0
9210000,0.6705683,15.0,0.35097837,0.42008328,0.0034569094,0.06783108,0.00024483367,0.18161121,0.008162961,0.010970096,0.03118165,242.76642335766422,0.7130088095060166,0.7130088095060166,0.5753109767581063,1.0
9240000,0.64002043,15.0,0.3609707,0.36349905,0.0026707586,0.07072919,0.00024465448,0.18155149,0.008156993,0.010440358,0.021818053,225.64462809917356,0.733299983818023,0.733299983818023,0.5267320845054737,1.0
9270000,0.54997474,15.0,0.4442006,0.38513875,0.0025374228,0.06726186,0.00024446903,0.18148966,0.008150818,0.0101851085,0.023615249,214.83225806451614,0.7243605111970713,0.7243605111970713,0.48175272615136283,1.0
9300000,0.64291275,15.0,0.41451505,0.4190493,0.002498731,0.06535573,0.00024428617,0.18142872,0.008144728,0.010259577,0.021537459,175.93706293706293,0.7837766990677951,0.7837766990677951,0.3759282043535415,1.0
9330000,0.7610213,15.0,0.36167246,0.4407244,0.015764546,0.07382909,0.00024410766,0.18136922,0.008138783,0.012574007,0.03521519,252.72072072072072,0.6366836195642298,0.6366836195642298,0.6231902916746384,1.0
9360000,0.9706107,15.0,0.20563053,0.4783861,0.44265908,0.06775333,0.00024392825,0.18130943,0.008132809,0.029432785,0.03659216,368.98591549295776,0.46058871187794376,0.46058871187794376,3.8862247978743745,1.0
9390000,0.8700717,15.0,0.25683528,0.38231024,0.002103144,0.07074786,0.00024374948,0.18124983,0.008126855,0.013862135,0.051808327,349.3173076923077,0.44439045488834383,0.44439045488834383,1.1142829338576468,1.0
9420000,0.81219953,15.0,0.371147,0.44625244,0.002145228,0.072742954,0.0002435716,0.1811905,0.008120932,0.0124769835,0.032653,251.3008130081301,0.6754975440056343,0.6754975440056343,0.7519704172694374,1.0
9450000,0.7744232,15.0,0.41097236,0.4564386,0.0021544483,0.06936582,0.00024339372,0.18113121,0.008115008,0.011531209,0.017910393,208.64566929133858,0.7361968347406763,0.7361968347406763,0.5087043963754037,1.0
9480000,0.90493596,15.0,0.27449796,0.43143958,0.0021050242,0.070272245,0.0002432141,0.18107136,0.0081090275,0.012926599,0.035363536,292.4226804123711,0.5631855481985918,0.5631855481985918,0.778603390204845,1.0
9510000,0.87301373,15.0,0.25668874,0.61022705,0.2938236,0.07135143,0.00024302948,0.1810098,0.00810288,0.020433052,0.047788557,319.12264150943395,0.4933634400367737,0.4933634400367737,2.4036057229543357,1.0
9540000,0.7738569,15.0,0.3383271,0.5346513,0.0022849168,0.07184493,0.00024284505,0.18094833,0.008096739,0.012449756,0.03460097,266.5,0.6144452647499319,0.6144452647499319,0.8294401514686573,1.0
9570000,0.9463152,15.0,0.22911562,0.4690544,0.0019485654,0.06657771,0.00024266556,0.18088852,0.0080907615,0.013036675,0.03782924,338.9367088607595,0.49042595516551624,0.49042595516551624,0.9854988226207433,1.0
9600000,0.9600347,15.0,0.2620432,0.4744785,0.0018925265,0.06628839,0.00024248447,0.18082812,0.008084731,0.014400476,0.03973741,350.5612244897959,0.44088798098266124,0.44088798098266124,1.1068979864474386,1.0
9630000,0.9578463,15.0,0.30863747,0.47680238,0.0024076195,0.06666962,0.00024230672,0.18076889,0.008078813,0.01378977,0.028031623,293.9887640449438,0.6048381875237722,0.6048381875237722,0.9393561250906898,1.0
9660000,0.9959657,15.0,0.20560615,0.44992238,0.001973487,0.067377724,0.0002421289,0.18070963,0.008072891,0.013892301,0.035737757,395.1111111111111,0.3702049156030019,0.3702049156030019,1.301477809873536,1.0
9690000,0.86814386,15.0,0.2879933,0.43502942,0.001869968,0.06927024,0.00024195024,0.18065007,0.008066941,0.013152428,0.0332331,279.22549019607845,0.5932470449045593,0.5932470449045593,0.8534791934185242,1.0
9720000,0.966452,15.0,0.22318286,0.4166496,0.00168843,0.06801458,0.00024177135,0.18059042,0.008060984,0.013975714,0.029806942,370.3333333333333,0.37952219870769316,0.37952219870769316,1.1682642181403935,1.0
9750000,1.1047211,15.0,0.06880876,0.42072222,0.0014369416,0.067346014,0.0002415898,0.18052994,0.008054939,0.01617384,0.04657122,573.4509803921569,0.014588206568185021,0.014588206568185021,2.1937788954990753,1.0
9780000,1.0375167,15.0,0.09131301,0.40163454,0.0013553287,0.069870606,0.00024141176,0.18047057,0.00804901,0.015149817,0.026249306,481.65625,0.20566559524741024,0.20566559524741024,1.7793993494706228,1.0
9810000,0.88530844,15.0,0.26942283,0.48588362,0.017383296,0.07295628,0.00024123397,0.18041134,0.00804309,0.013580111,0.021280462,364.09,0.4258119796216488,0.4258119796216488,1.1730901382304728,1.0
9840000,0.941879,15.0,0.23370059,0.8772814,0.72973746,0.072748326,0.00024105042,0.18035012,0.008036977,0.036990713,0.022392403,331.9342105263158,0.49693945520802546,0.49693945520802546,1.029208939179386,1.0
9870000,0.87495375,15.0,0.20762299,0.6713837,0.005745195,0.0667113,0.00024086653,0.18028882,0.008030854,0.01485955,0.017798256,351.8645833333333,0.4766820827597066,0.4766820827597066,6.702260574566102,1.0
9900000,0.7883239,15.0,0.33758113,0.48947605,0.0025449258,0.06727234,0.00024068994,0.18022998,0.008024974,0.012092708,0.021452555,266.1864406779661,0.6429630056524477,0.6429630056524477,0.731187971426221,1.0
9930000,0.7308585,15.0,0.3390918,0.4662092,0.0026541161,0.073376365,0.00024051269,0.18017088,0.00801907,0.011029485,0.019781956,242.54166666666666,0.6880440509294049,0.6880440509294049,0.6472363466775771,1.0
9960000,0.7256123,15.0,0.3562123,0.4821424,0.0029838246,0.06972075,0.00024033454,0.18011151,0.008013139,0.011151327,0.018501163,246.8671875,0.6468769065462626,0.6468769065462626,0.6010125890804024,1.0
9990000,0.7975285,15.0,0.3505703,0.49830142,0.0026951327,0.066185385,0.00024015512,0.1800517,0.008007162,0.01156683,0.027137319,224.28440366972478,0.7187999877388831,0.7187999877388831,0.5115031435809754,1.0
10020000,0.8071384,15.0,0.29735368,0.4615698,0.0028364074,0.06854674,0.00023997025,0.17999007,0.008001009,0.010787835,0.026118895,318.1588785046729,0.5321812896388713,0.5321812896388713,0.792766460654909,1.0
10050000,0.73551154,15.0,0.38578445,0.47852126,0.0026918002,0.06668751,0.00023978682,0.17992893,0.0079948995,0.010997927,0.026989367,237.43846153846152,0.670476907147811,0.670476907147811,0.557291142989953,1.0
10080000,0.72894686,15.0,0.39946485,0.45456782,0.0023408409,0.06680127,0.00023960962,0.17986986,0.007988999,0.01139024,0.030781211,214.17164179104478,0.740871628940995,0.740871628940995,0.5053801548114714,1.0
10110000,0.70477515,15.0,0.3983456,0.43333378,0.002310539,0.07401894,0.0002394321,0.17981069,0.007983088,0.011419537,0.02534179,226.2962962962963,0.6790514566442546,0.6790514566442546,0.5712297350392499,1.0
10140000,0.73720694,15.0,0.35846135,0.43019745,0.0024316558,0.07141196,0.00023925514,0.17975172,0.007977194,0.011692668,0.02681793,249.6036036036036,0.6692630486848118,0.6692630486848118,0.6364520169492509,1.0
10170000,0.7988242,15.0,0.34033132,0.42758015,0.0022671407,0.0676751,0.0002390699,0.17968994,0.007971025,0.0125703225,0.030913979,283.30357142857144,0.5863254381851717,0.5863254381851717,0.7668951986272904,1.0
10200000,0.9011523,15.0,0.29601368,0.42340767,0.002318377,0.07072862,0.00023888404,0.17962803,0.007964836,0.012456943,0.029837439,292.92391304347825,0.5831021065724656,0.5831021065724656,0.8170739772947545,1.0
10230000,0.8261808,15.0,0.2998079,0.42950964,0.0025884719,0.07030108,0.0002387052,0.1795684,0.007958882,0.012481206,0.032103147,283.6111111111111,0.6052184985191734,0.6052184985191734,0.771012241969368,1.0
10260000,0.7364013,15.0,0.34415993,0.43718037,0.003074344,0.06941788,0.00023852705,0.17950901,0.007952949,0.0116724605,0.030837813,289.59090909090907,0.6012599809603257,0.6012599809603257,0.7766088282922283,1.0
10290000,0.6898828,15.0,0.40498477,0.50951266,0.0031404055,0.0695158,0.00023835039,0.17945011,0.007947067,0.011392234,0.022057006,210.97350993377484,0.7347653171916803,0.7347653171916803,0.5198105685412884,1.0
10320000,0.8035311,15.0,0.33002788,0.5014576,0.0024675617,0.06990461,0.00023817128,0.1793904,0.007941102,0.012133829,0.032474663,268.4117647058824,0.6606574119022577,0.6606574119022577,0.7032354096328784,1.0
10350000,0.6937655,15.0,0.39109653,0.54389334,0.0026951565,0.07070031,0.00023799382,0.17933127,0.007935193,0.0122941835,0.029911729,218.65441176470588,0.7106695538521677,0.7106695538521677,0.5642455572370386,1.0
10380000,0.8210903,15.0,0.3229289,0.49968204,0.002257506,0.069140986,0.00023781412,0.17927136,0.007929207,0.013201985,0.0358947,264.5607476635514,0.6232354964051291,0.6232354964051291,0.8421496126287242,1.0
10410000,0.8575198,15.0,0.29867333,0.50142395,0.0024334856,0.06662787,0.00023763461,0.17921154,0.007923231,0.013541393,0.040580306,261.6818181818182,0.6018745248290626,0.6018745248290626,0.8032778327988291,1.0
10440000,0.96260744,15.0,0.26811695,0.5146434,0.007987159,0.06947319,0.0002374499,0.17914994,0.00791708,0.01409417,0.042503245,273.83809523809526,0.5832285543282827,0.5832285543282827,0.9771921536175623,1.0
10470000,0.87696385,15.0,0.2358589,0.6199744,0.013596773,0.0742311,0.00023726615,0.1790887,0.00791096,0.015563622,0.035410505,368.6559139784946,0.4365434523509896,0.4365434523509896,1.1861556197273666,1.0
10500000,0.90070134,15.0,0.2902825,0.7913122,0.18045868,0.06813245,0.00023708954,0.1790298,0.007905079,0.021854548,0.03922451,273.38947368421054,0.6100562342132131,0.6100562342132131,2.9065394313608217,1.0
10530000,0.80503064,15.0,0.32129794,0.5788857,0.002924174,0.06690696,0.00023690987,0.17896996,0.007899097,0.013055457,0.027510691,278.4568965517241,0.6007896347677913,0.6007896347677913,0.8774296534849845,1.0
10560000,0.7904775,15.0,0.32772592,0.57732815,0.0029805773,0.07092149,0.00023673086,0.17891027,0.007893136,0.011755668,0.020538231,261.3185840707965,0.6380696248130074,0.6380696248130074,0.6666576159311391,1.0
10590000,0.8047182,15.0,0.31003663,0.6291076,0.0031715857,0.07078605,0.00023655193,0.17885064,0.007887177,0.01325049,0.020909375,251.06034482758622,0.6228256203934678,0.6228256203934678,0.7173194506993661,1.0
10620000,0.71966267,15.0,0.38823113,0.7215247,0.003430939,0.0670651,0.00023637361,0.1787912,0.007881239,0.012372983,0.019848216,270.248,0.6176943808794022,0.6176943808794022,0.749859452020377,1.0
10650000,0.6812622,15.0,0.3800978,0.6698081,0.003789542,0.06870217,0.00023619321,0.17873107,0.007875233,0.011350929,0.018413048,226.41732283464566,0.7096015713990681,0.7096015713990681,0.6389643958407558,1.0
10680000,0.7365236,15.0,0.38050365,0.6252646,0.0031371936,0.06669735,0.00023601411,0.17867137,0.007869269,0.011770033,0.014332135,228.1171875,0.6845385655174105,0.6845385655174105,0.5878448757291661,1.0
