Steps,Policy/Entropy,Environment/Lesson/SimplePathFinding,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
3750000,0.8618153,7.0,0.43416604,0.49630636,142.85638297872342,0.0030160937,0.48444214,0.00018797336,0.16265775,0.006269511,0.017843958,0.037723225,0.8978793782748512,0.8978793782748512,0.58720071563622,1.0
3780000,0.7292621,7.0,0.5203869,0.4764104,123.6304347826087,0.002774736,0.5210396,0.00018707503,0.16235831,0.0062395963,0.015155845,0.033863485,0.9241253633214079,0.9241253633214079,0.40886698800908483,1.0
3810000,0.84083897,7.0,0.45264202,0.52180564,123.49246231155779,0.002431984,0.5106002,0.00018616795,0.16205597,0.0062093916,0.02505663,0.06082446,0.9209010381794845,0.9209010381794845,0.5381688092408391,1.0
3840000,0.862956,7.0,0.4575197,0.5772128,166.91346153846155,0.0033662082,0.48237276,0.00018523025,0.1617434,0.006178166,0.017639196,0.04094079,0.8862522131777162,0.8862522131777162,0.7179735958979928,1.0
3870000,0.7535577,7.0,0.49169493,0.46602014,129.6898148148148,0.0027584713,0.4941898,0.00018433933,0.16144642,0.0061484976,0.016903002,0.046605416,0.9279104768579183,0.9279104768579183,0.431884026553433,1.0
3900000,0.8333176,7.0,0.46348867,0.4718886,150.27777777777777,0.0025440417,0.48550943,0.00018345092,0.16115029,0.0061189146,0.019733109,0.06925627,0.9123099972150828,0.9123099972150828,0.604960726221141,1.0
3930000,0.82400763,7.0,0.4798522,0.5194987,137.75980392156862,0.0027917465,0.4976187,0.00018253573,0.16084523,0.006088438,0.022352636,0.034762744,0.9170165866249945,0.9170165866249945,0.5382786441866945,1.0
3960000,0.93482614,7.0,0.36086938,0.52782005,239.7112676056338,0.0023897614,0.46502364,0.00018163597,0.16054532,0.006058477,0.020650027,0.050414376,0.8408330840551678,0.8408330840551678,1.0053610607557109,1.0
3990000,0.7544166,7.0,0.5179095,0.55069005,116.76653696498055,0.017743832,0.47986704,0.00018071689,0.16023897,0.0060278713,0.029303797,0.046803873,0.9329778200689457,0.9329778200689457,0.5469074094657159,1.0
4020000,0.850439,7.0,0.44839618,0.8593218,153.07734806629836,0.09026044,0.46152,0.00017985604,0.15995196,0.0059992042,0.0426948,0.050787203,0.9002291637395198,0.9002291637395198,1.722148125777797,1.0
4050000,0.79480755,7.0,0.46381503,0.5430965,131.23041474654377,0.0030914084,0.45669428,0.00017894992,0.15964995,0.0059690303,0.01524919,0.040759206,0.9161075102121617,0.9161075102121617,0.40358024739393605,1.0
4080000,0.78449786,7.0,0.47507155,0.49834493,128.3177966101695,0.0024974272,0.4841765,0.00017805073,0.15935023,0.0059390888,0.0154721085,0.038021125,0.9129952761972155,0.9129952761972155,0.4150998040058454,1.0
4110000,0.81105465,7.0,0.42363155,0.5518693,167.31521739130434,0.0037911807,0.46965852,0.0001771386,0.15904619,0.0059087137,0.023175359,0.025925146,0.8949010718253351,0.8949010718253351,0.745210425472588,1.0
4140000,0.8105168,7.0,0.43327355,0.57216215,148.7736842105263,0.0025872418,0.5058274,0.0001762406,0.15874685,0.0058788112,0.018470887,0.045688834,0.9139267018562212,0.9139267018562212,0.5482252208194184,1.0
4170000,0.8221386,7.0,0.38935873,0.57399845,152.85641025641024,0.0027712681,0.49364933,0.0001753278,0.1584426,0.0058484143,0.020164039,0.041101847,0.8900913697133209,0.8900913697133209,0.6599358009436844,1.0
4200000,0.76524526,7.0,0.4306574,0.5097601,132.49356223175965,0.002482465,0.5169369,0.00017446357,0.15815452,0.005819635,0.017337313,0.03983941,0.91304745809254,0.91304745809254,0.49828358801176487,1.0
4230000,0.70385766,7.0,0.44536933,0.47031525,129.68067226890756,0.0028022476,0.47125247,0.00017356478,0.1578549,0.0057897056,0.016230304,0.03243052,0.9218166642782525,0.9218166642782525,0.4481984321983197,1.0
4260000,0.537774,7.0,0.56514287,0.4587286,104.28852459016393,0.0025282735,0.54650503,0.00017264749,0.15754914,0.0057591596,0.014949245,0.02197539,0.9414071641886661,0.9414071641886661,0.3288246429789241,1.0
4290000,0.6791495,7.0,0.48547602,0.43079713,108.66798418972331,0.0026401596,0.5272697,0.00017175681,0.15725225,0.0057294993,0.018076055,0.043012723,0.9384223104591863,0.9384223104591863,0.38624604968762255,1.0
4320000,0.6994468,7.0,0.46414575,0.5169423,118.47826086956522,0.0042364453,0.5048068,0.00017084421,0.15694804,0.00569911,0.020099066,0.03591677,0.9299592739571968,0.9299592739571968,0.499679479368722,1.0
4350000,0.6799951,7.0,0.51613325,0.46627182,107.53024911032028,0.0026011332,0.52089417,0.0001699425,0.15664749,0.0056690834,0.013928676,0.027311593,0.947204625267151,0.947204625267151,0.3269158583283557,1.0
4380000,0.6914249,7.0,0.4827311,0.52501875,120.45957446808511,0.0036082335,0.52791685,0.00016903925,0.15634641,0.005639005,0.026429342,0.049354676,0.9272605931796765,0.9272605931796765,0.5793220357835229,1.0
4410000,0.6673695,7.0,0.453455,0.5169736,125.21673003802282,0.0027175487,0.53929496,0.00016814384,0.15604793,0.005609188,0.015098487,0.04427835,0.925656535046605,0.925656535046605,0.4513726662701139,1.0
4440000,0.57182384,7.0,0.55524546,0.508333,91.27652733118971,0.0027067019,0.541819,0.00016724436,0.1557481,0.005579236,0.013517791,0.019420324,0.9545607018156554,0.9545607018156554,0.25927668680755284,1.0
4470000,0.74625105,8.0,0.4674201,0.47462088,95.33802816901408,0.0023932937,0.5184051,0.00016637477,0.15545823,0.005550279,0.01596009,0.037165303,0.9477013500893975,0.9477013500893975,0.2782692664474887,1.0
4500000,1.0301698,8.0,0.19252805,0.7528091,392.8452380952381,0.033834517,0.4350936,0.00016544345,0.15514779,0.005519265,0.041210234,0.091710195,0.6813227794592893,0.6813227794592893,2.9609187294410755,1.0
4530000,0.9726459,8.0,0.24973023,0.5147664,317.4146341463415,0.0027547772,0.41277346,0.00016455523,0.1548517,0.005489686,0.017285157,0.058389794,0.7284546449433925,0.7284546449433925,1.237493853360891,1.0
4560000,1.0043759,8.0,0.17750908,0.41309047,452.0,0.0017423348,0.4037757,0.00016364502,0.15454832,0.0054593775,0.016008858,0.052681565,0.5892880482793744,0.5892880482793744,1.5325338249442293,1.0
4590000,1.032659,8.0,0.27953047,0.48381853,311.6875,0.004626599,0.45084363,0.00016275953,0.15425315,0.0054298905,0.020736052,0.07267199,0.8037714264070501,0.8037714264070501,1.2225433416208442,1.0
4620000,1.0760626,8.0,0.21384178,0.5049474,366.50602409638554,0.0020806252,0.3830778,0.0001618151,0.15393835,0.0053984406,0.018550385,0.06930213,0.6585536467411169,0.6585536467411169,1.685403755343542,1.0
4650000,0.8992668,8.0,0.2574236,0.52547854,268.5729166666667,0.0023840761,0.43038493,0.0001609368,0.1536456,0.0053691934,0.019332975,0.047883205,0.8096039529410329,0.8096039529410329,1.0470206271672602,1.0
4680000,0.9794977,8.0,0.14963059,0.48614645,451.0285714285714,0.0018666227,0.42138118,0.00016002901,0.15334298,0.005338964,0.02210838,0.06423728,0.5925092187065345,0.5925092187065345,2.0544886335730554,1.0
4710000,0.96119493,8.0,0.25864202,0.4921653,262.9837398373984,0.0022368124,0.43697605,0.00015912477,0.15304156,0.005308853,0.019271681,0.052741773,0.798465782743797,0.798465782743797,1.0428011748825379,1.0
4740000,1.0548081,8.0,0.30903324,0.62719804,324.7162162162162,0.014349853,0.43086907,0.00015826477,0.15275492,0.005280215,0.022408247,0.062311456,0.7947694064939723,0.7947694064939723,1.1231236315606272,1.0
4770000,1.0204477,8.0,0.25064906,0.7177026,320.25252525252523,0.008189598,0.43927604,0.00015735162,0.15245053,0.005249807,0.027205816,0.052055854,0.7395868575332141,0.7395868575332141,2.0502498828702502,1.0
4800000,0.992702,8.0,0.26554057,0.5454479,338.0888888888889,0.0027481164,0.44205523,0.00015644559,0.15214851,0.0052196374,0.02257753,0.07370377,0.7283011261712421,0.7283011261712421,1.60197089292871,1.0
4830000,0.9973143,8.0,0.25874925,0.5842368,337.8021978021978,0.0030563467,0.4272606,0.00015555754,0.1518525,0.0051900647,0.021254165,0.0557442,0.7648119498044252,0.7648119498044252,1.5868253540855064,1.0
4860000,0.9084337,8.0,0.33021837,0.49423802,217.78832116788323,0.0026907853,0.47318676,0.00015466522,0.15155506,0.0051603504,0.016551372,0.04421324,0.8422129452228546,0.8422129452228546,0.8101319237779692,1.0
4890000,0.9743348,8.0,0.25209895,0.48251486,263.52252252252254,0.002163683,0.44120347,0.00015374742,0.15124913,0.005129787,0.019885592,0.053140737,0.7816805495294156,0.7816805495294156,1.0846919354603246,1.0
4920000,1.0684464,8.0,0.23823954,0.61912704,360.1954022988506,0.01789074,0.433769,0.00015283345,0.15094446,0.005099352,0.025081037,0.06850273,0.716354014801568,0.716354014801568,2.3180457883910544,1.0
4950000,1.0808357,8.0,0.1865171,0.47566065,390.27027027027026,0.0019282474,0.39062798,0.00015195279,0.1506509,0.0050700256,0.017467206,0.030897893,0.7189441458745436,0.7189441458745436,1.2886300460471736,1.0
4980000,0.9303539,8.0,0.29128617,0.4717677,247.31932773109244,0.0025149048,0.4304363,0.00015105921,0.15035304,0.00504027,0.019418247,0.039772056,0.8004728779196739,0.8004728779196739,1.0417322063585743,1.0
5010000,0.92524076,8.0,0.23537965,0.5340804,451.2857142857143,0.002420776,0.42270726,0.00015014992,0.15004994,0.0050099897,0.026528032,0.07931956,0.6454142796673945,0.6454142796673945,2.3369907132749046,1.0
5040000,0.9639189,8.0,0.25981238,0.55827844,278.57575757575756,0.0032929622,0.4533299,0.0001492579,0.14975262,0.0049802857,0.023797518,0.04622623,0.8231929262930696,0.8231929262930696,1.311196574546171,1.0
5070000,1.0837018,8.0,0.13792881,0.5053993,427.0,0.0018812753,0.3976793,0.00014836167,0.14945388,0.0049504414,0.019305479,0.03925554,0.6446984312497079,0.6446984312497079,1.8220966102089733,1.0
5100000,1.1439642,8.0,0.09045502,0.49114522,668.3913043478261,0.0015356113,0.401286,0.00014747266,0.14915754,0.004920838,0.022438535,0.055976525,0.3906066541870435,0.3906066541870435,2.7211273435503243,1.0
5130000,1.0331441,8.0,0.16068101,0.46782494,328.4574468085106,0.0022924182,0.4296033,0.00014657,0.14885665,0.004890779,0.018995704,0.037023634,0.7316673609771227,0.7316673609771227,1.4610727022647074,1.0
